A;001;20070101 01:01;VALNET;
B;001;8606;1;20070101 01:01;;;2;SUBIACO AVE;CESSNOCK;2325;809.43;M;20061109;20061206;225000;A;R;RESIDENCE;;GE;;0;AC810184;
C;001;8606;1;20070101 01:01;5/D/4924;
D;001;8606;1;20070101 01:01;P;;;;;;
D;001;8606;1;20070101 01:01;P;;;;;;
D;001;8606;1;20070101 01:01;V;;;;;;
D;001;8606;1;20070101 01:01;V;;;;;;
B;001;4045;2;20070101 01:01;;;316;WOLLOMBI RD;BELLBIRD HEIGHTS;2325;817;M;20061117;20061208;150000;A;R;RESIDENCE;;GN;;0;AC814770;
C;001;4045;2;20070101 01:01;19/A/6264;
D;001;4045;2;20070101 01:01;P;;;;;;
D;001;4045;2;20070101 01:01;V;;;;;;
D;001;4045;2;20070101 01:01;V;;;;;;
B;001;6358;3;20070101 01:01;;;37;DESMOND ST;CESSNOCK;2325;689.76;M;20061016;20061204;162000;A;R;RESIDENCE;;GP;;0;AC802491;
C;001;6358;3;20070101 01:01;20/B/12005;
D;001;6358;3;20070101 01:01;P;;;;;;
D;001;6358;3;20070101 01:01;P;;;;;;
D;001;6358;3;20070101 01:01;V;;;;;;
B;001;6415;4;20070101 01:01;;;28;DESMOND ST;CESSNOCK;2325;667.36;M;20060929;20061201;205000;A;R;RESIDENCE;;GP;;0;AC796705;
C;001;6415;4;20070101 01:01;14/A/12005;
D;001;6415;4;20070101 01:01;P;;;;;;
D;001;6415;4;20070101 01:01;V;;;;;;
D;001;6415;4;20070101 01:01;V;;;;;;
B;001;4554;5;20070101 01:01;;;11;KING ST;BRANXTON;2335;809.43;M;20061026;20061128;218000;A;R;RESIDENCE;;FA;;0;AC803097;
C;001;4554;5;20070101 01:01;11/3/7634;
D;001;4554;5;20070101 01:01;P;;;;;;
D;001;4554;5;20070101 01:01;P;;;;;;
D;001;4554;5;20070101 01:01;V;;;;;;
D;001;4554;5;20070101 01:01;V;;;;;;
B;001;226;6;20070101 01:01;;;37;BRIDGE ST;CESSNOCK;2325;809.43;M;20061004;20061113;225000;A;R;RESIDENCE;;GB;;0;AC820599;
C;001;226;6;20070101 01:01;7/E/4269;
D;001;226;6;20070101 01:01;P;;;;;;
D;001;226;6;20070101 01:01;P;;;;;;
D;001;226;6;20070101 01:01;V;;;;;;
D;001;226;6;20070101 01:01;V;;;;;;
B;001;7671;7;20070101 01:01;;;155;MACQUARIE AVE;CESSNOCK;2325;663.9;M;20061024;20061122;212000;A;R;RESIDENCE;;GL;;0;AC777939;
C;001;7671;7;20070101 01:01;125/28268;
D;001;7671;7;20070101 01:01;P;;;;;;
D;001;7671;7;20070101 01:01;P;;;;;;
D;001;7671;7;20070101 01:01;V;;;;;;
B;001;3378;8;20070101 01:01;;;28;KALINGO ST;BELLBIRD;2325;698.1;M;20060725;20061004;153000;A;R;RESIDENCE;;GN;;0;AC808948;
C;001;3378;8;20070101 01:01;7/J/6264;
D;001;3378;8;20070101 01:01;P;;;;;;
D;001;3378;8;20070101 01:01;V;;;;;;
B;001;3384;9;20070101 01:01;;;16;KALINGO ST;BELLBIRD;2325;790.4;M;20061020;20061130;250000;A;R;RESIDENCE;;GN;;0;AC793013;
C;001;3384;9;20070101 01:01;15/K/6264;
D;001;3384;9;20070101 01:01;P;;;;;;
D;001;3384;9;20070101 01:01;V;;;;;;
B;001;5755;10;20070101 01:01;;;20;BURNETT ST;CESSNOCK;2325;923.2;M;20061023;20061204;230000;A;R;RESIDENCE;;GK;;0;AC804695;
C;001;5755;10;20070101 01:01;2/520659;
