A;005;20060202 10:32;MASMITH;
B;005;172206;1;20060202 10:32;;;16;ADAMS ST;MAITLAND;2320;850;M;20051117;20051219;510000;A;3;;;EF;AC;0;AC26397;
C;005;172206;1;20060202 10:32;58/734973;
D;005;172206;1;20060202 10:32;P;;;;;;
D;005;172206;1;20060202 10:32;V;;;;;;
B;005;173539;2;20060202 10:32;;;9;BLAKEWELL RD;THORNTON;2322;647.6;M;20051102;20051214;320000;A;R;RESIDENCE;;GM;AC;0;AC72896;
C;005;173539;2;20060202 10:32;861/719518;
D;005;173539;2;20060202 10:32;P;;;;;;
D;005;173539;2;20060202 10:32;P;;;;;;
D;005;173539;2;20060202 10:32;V;;;;;;
B;005;173712;3;20060202 10:32;;;6;BONAR ST;MAITLAND;2320;537.5;M;20020326;20020502;119500;A;R;RESIDENCE;;EF;AC;0;8671340;
C;005;173712;3;20060202 10:32;7/37290;
D;005;173712;3;20060202 10:32;P;;;;;;
D;005;173712;3;20060202 10:32;P;;;;;;
D;005;173712;3;20060202 10:32;V;;;;;;
D;005;173712;3;20060202 10:32;V;;;;;;
D;005;173712;3;20060202 10:32;V;;;;;;
B;005;173924;4;20060202 10:32;;;92 2;BRIGANTINE ST;RUTHERFORD;2320;350.2;M;20051123;20051221;214125;A;R;RESIDENCE;;EG;AC;0;AC60673;
C;005;173924;4;20060202 10:32;1252/1016945;
D;005;173924;4;20060202 10:32;P;;;;;;
D;005;173924;4;20060202 10:32;P;;;;;;
D;005;173924;4;20060202 10:32;V;;;;;;
D;005;173924;4;20060202 10:32;V;;;;;;
B;005;174339;5;20060202 10:32;;;33;BRUNSWICK ST;EAST MAITLAND;2323;1043;M;20060116;20060123;272000;A;R;RESIDENCE;;HF;AC;0;AC70088;
C;005;174339;5;20060202 10:32;1/37283;
D;005;174339;5;20060202 10:32;P;;;;;;
D;005;174339;5;20060202 10:32;P;;;;;;
D;005;174339;5;20060202 10:32;V;;;;;;
D;005;174339;5;20060202 10:32;V;;;;;;
B;005;175277;6;20060202 10:32;;;20;CARROLL AVE;RUTHERFORD;2320;649.9;M;20051219;20060117;369000;A;R;RESIDENCE;;EL;AC;0;AC64368;
C;005;175277;6;20060202 10:32;831/852063;
D;005;175277;6;20060202 10:32;P;;;;;;
D;005;175277;6;20060202 10:32;P;;;;;;
D;005;175277;6;20060202 10:32;V;;;;;;
D;005;175277;6;20060202 10:32;V;;;;;;
B;005;175450;7;20060202 10:32;;;26;CELEBES ST;ASHTONFIELD;2323;587.6;M;20051216;20060113;275000;A;R;RESIDENCE;;HA;AC;0;AC72496;
C;005;175450;7;20060202 10:32;116/246133;
D;005;175450;7;20060202 10:32;P;;;;;;
D;005;175450;7;20060202 10:32;P;;;;;;
D;005;175450;7;20060202 10:32;V;;;;;;
