A;003;20060202 10:12;MASMITH;
D;003;40645;39;20060202 10:12;V;;;;;;
B;003;40737;40;20060202 10:12;;;57;CORAL CRES;PEARL BEACH;2256;682.9;M;20051201;20060111;1260000;A;R;RESIDENCE;;FV;;0;AC43252;
C;003;40737;40;20060202 10:12;3/14817;
D;003;40737;40;20060202 10:12;P;;;;;;
D;003;40737;40;20060202 10:12;V;;;;;;
B;003;41127;41;20060202 10:12;;;8;COURALLIE RD;NARARA;2250;634.3;M;20051118;20051220;310000;A;R;RESIDENCE;;GK;;0;AC41447;
C;003;41127;41;20060202 10:12;16/247011;
D;003;41127;41;20060202 10:12;P;;;;;;
D;003;41127;41;20060202 10:12;P;;;;;;
D;003;41127;41;20060202 10:12;V;;;;;;
D;003;41127;41;20060202 10:12;V;;;;;;
B;003;41175;42;20060202 10:12;;;9;COWPER RD;UMINA BEACH;2257;581.7;M;20051121;20060112;319000;A;R;RESIDENCE;;GG;;0;AC53064;
C;003;41175;42;20060202 10:12;41/10633;
D;003;41175;42;20060202 10:12;P;;;;;;
D;003;41175;42;20060202 10:12;V;;;;;;
D;003;41175;42;20060202 10:12;V;;;;;;
B;003;41479;43;20060202 10:12;;142;30;CROWN RD;UMINA BEACH;2257;638.6;M;20060116;20060116;260000;A;R;RESIDENCE;;FU;;50;AC59995;
C;003;41479;43;20060202 10:12;42/8861;
D;003;41479;43;20060202 10:12;P;;;;;;
D;003;41479;43;20060202 10:12;P;;;;;;
D;003;41479;43;20060202 10:12;V;;;;;;
D;003;41479;43;20060202 10:12;V;;;;;;
D;003;41479;43;20060202 10:12;V;;;;;;
D;003;41479;43;20060202 10:12;V;;;;;;
D;003;41479;43;20060202 10:12;V;;;;;;
B;003;41924;44;20060202 10:12;;;60;DALEY AVE;DALEYS POINT;2257;916.9;M;20051125;20060112;1350000;A;R;RESIDENCE;;WM;;0;AC56508;
C;003;41924;44;20060202 10:12;23/5562 Permissive Occupancy 81/93;
D;003;41924;44;20060202 10:12;P;;;;;;
D;003;41924;44;20060202 10:12;P;;;;;;
D;003;41924;44;20060202 10:12;V;;;;;;
B;003;43172;45;20060202 10:12;;;2;BIRDLAND CL;COPACABANA;2251;604.2;M;20051122;20051216;400000;A;3;;;FT;;0;AC50928;
C;003;43172;45;20060202 10:12;11/248935;
D;003;43172;45;20060202 10:12;P;;;;;;
D;003;43172;45;20060202 10:12;V;;;;;;
B;003;43358;46;20060202 10:12;;;86;DEL MONTE PL;COPACABANA;2251;531.1;M;20051013;20060116;1020000;A;R;RESIDENCE;;FT;;0;AC61455;
C;003;43358;46;20060202 10:12;1015/30925;
D;003;43358;46;20060202 10:12;P;;;;;;
D;003;43358;46;20060202 10:12;P;;;;;;
D;003;43358;46;20060202 10:12;V;;;;;;
B;003;44117;47;20060202 10:12;;;10;DOLLY AVE;SPRINGFIELD;2250;607;M;20051111;20051215;300000;A;R;RESIDENCE;;FG;;0;AC30363;
C;003;44117;47;20060202 10:12;5/207932;
D;003;44117;47;20060202 10:12;P;;;;;;
D;003;44117;47;20060202 10:12;P;;;;;;
D;003;44117;47;20060202 10:12;V;;;;;;
B;003;44199;48;20060202 10:12;;;31;DONALD AVE;UMINA BEACH;2257;695.6;M;20051103;20051202;365000;A;R;RESIDENCE;;MA;;0;AC65149;
C;003;44199;48;20060202 10:12;41/6/19850;
D;003;44199;48;20060202 10:12;P;;;;;;
D;003;44199;48;20060202 10:12;P;;;;;;
D;003;44199;48;20060202 10:12;V;;;;;;
D;003;44199;48;20060202 10:12;V;;;;;;
B;003;44825;49;20060202 10:12;;;2;DUFFYS RD;TERRIGAL;2260;1.883;H;20051130;20051130;4080000;A;3;CARAVAN PARK;;EX;;0;AC63065;
C;003;44825;49;20060202 10:12;4/855688;
D;003;44825;49;20060202 10:12;P;;;;;;
D;003;44825;49;20060202 10:12;P;;;;;;
D;003;44825;49;20060202 10:12;P;;;;;;
D;003;44825;49;20060202 10:12;V;;;;;;
B;003;44848;50;20060202 10:12;;;58;DUFFYS RD;TERRIGAL;2260;608.5;M;20051116;20051220;550000;A;R;RESIDENCE;;GQ;;0;AC62916;
C;003;44848;50;20060202 10:12;63/785486;
D;003;44848;50;20060202 10:12;P;;;;;;
D;003;44848;50;20060202 10:12;V;;;;;;
B;003;45709;51;20060202 10:12;;;7;EGERTON PL;WYOMING;2250;828.3;M;20051101;20051213;365000;A;R;RESIDENCE;;FB;;0;AC34385;
C;003;45709;51;20060202 10:12;32/228977;
D;003;45709;51;20060202 10:12;P;;;;;;
D;003;45709;51;20060202 10:12;V;;;;;;
D;003;45709;51;20060202 10:12;V;;;;;;
B;003;46076;52;20060202 10:12;;;6;EMERALD AVE;PEARL BEACH;2256;670.2;M;20050913;20051025;750000;A;R;RESIDENCE;;FV;;0;AB965069;
C;003;46076;52;20060202 10:12;367/14592;
D;003;46076;52;20060202 10:12;P;;;;;;
D;003;46076;52;20060202 10:12;V;;;;;;
D;003;46076;52;20060202 10:12;V;;;;;;
B;003;47320;53;20060202 10:12;;1;145;FAUNCE ST;GOSFORD;2250;;;20051201;20060120;235000;;R;RESIDENCE;1;;;0;AC70797;
C;003;47320;53;20060202 10:12;1/SP58360;
D;003;47320;53;20060202 10:12;P;;;;;;
D;003;47320;53;20060202 10:12;P;;;;;;
D;003;47320;53;20060202 10:12;V;;;;;;
B;003;47320;54;20060202 10:12;;35;145;FAUNCE ST;GOSFORD;2250;;;20051122;20051223;230000;;R;RESIDENCE;35;;;0;AC40436;
C;003;47320;54;20060202 10:12;35/SP58360;
D;003;47320;54;20060202 10:12;P;;;;;;
D;003;47320;54;20060202 10:12;V;;;;;;
D;003;47320;54;20060202 10:12;V;;;;;;
B;003;47975;55;20060202 10:12;;;12;FLEET ST;UMINA BEACH;2257;616.6;M;20051201;20060113;490000;A;R;RESIDENCE;;MA;;0;AC59912;
C;003;47975;55;20060202 10:12;15/731822;
D;003;47975;55;20060202 10:12;P;;;;;;
D;003;47975;55;20060202 10:12;P;;;;;;
D;003;47975;55;20060202 10:12;V;;;;;;
D;003;47975;55;20060202 10:12;V;;;;;;
B;003;48234;56;20060202 10:12;;;41;FORRESTERS BEACH RD;FORRESTERS BEACH;2260;528.3;M;20051005;20051108;316000;A;R;RESIDENCE;;FP;;0;AC67965;
C;003;48234;56;20060202 10:12;1/880146;
D;003;48234;56;20060202 10:12;P;;;;;;
D;003;48234;56;20060202 10:12;V;;;;;;
B;003;48590;57;20060202 10:12;;;30;FREDERICK ST;POINT FREDERICK;2250;670.2;M;20051028;20051209;545000;A;R;RESIDENCE;;GH;;0;AC59250;
C;003;48590;57;20060202 10:12;3/17736;
D;003;48590;57;20060202 10:12;P;;;;;;
D;003;48590;57;20060202 10:12;P;;;;;;
D;003;48590;57;20060202 10:12;V;;;;;;
D;003;48590;57;20060202 10:12;V;;;;;;
B;003;48773;58;20060202 10:12;;;31;GABAGONG RD;HORSFIELD BAY;2256;1073;M;20051202;20060120;417000;A;R;RESIDENCE;;FE;;0;AC72048;
C;003;48773;58;20060202 10:12;16/253201;
D;003;48773;58;20060202 10:12;P;;;;;;
D;003;48773;58;20060202 10:12;P;;;;;;
D;003;48773;58;20060202 10:12;V;;;;;;
B;003;48816;59;20060202 10:12;;;45;GALLIPOLI AVE;BLACKWALL;2256;486.9;M;20051105;20051216;251000;A;R;RESIDENCE;;FU;;0;AC33905;
C;003;48816;59;20060202 10:12;307/9912;
D;003;48816;59;20060202 10:12;P;;;;;;
D;003;48816;59;20060202 10:12;P;;;;;;
D;003;48816;59;20060202 10:12;V;;;;;;
D;003;48816;59;20060202 10:12;V;;;;;;
B;003;48905;60;20060202 10:12;;;17;GARAFALO RD;KARIONG;2250;608;M;20051115;20051220;460000;A;R;RESIDENCE;;FF;;0;AC53675;
C;003;48905;60;20060202 10:12;1240/809670;
D;003;48905;60;20060202 10:12;P;;;;;;
D;003;48905;60;20060202 10:12;V;;;;;;
D;003;48905;60;20060202 10:12;V;;;;;;
B;003;49762;61;20060202 10:12;;;27;GILL AVE;AVOCA BEACH;2251;777.8;M;20051114;20051216;430000;A;R;RESIDENCE;;GA;;0;AC39484;
C;003;49762;61;20060202 10:12;33/236747;
D;003;49762;61;20060202 10:12;P;;;;;;
D;003;49762;61;20060202 10:12;V;;;;;;
D;003;49762;61;20060202 10:12;V;;;;;;
B;003;50041;62;20060202 10:12;;;28;GLENN ST;UMINA BEACH;2257;600.7;M;20051125;20060112;299000;A;R;RESIDENCE;;FU;;0;AC68264;
C;003;50041;62;20060202 10:12;205/220586;
D;003;50041;62;20060202 10:12;P;;;;;;
D;003;50041;62;20060202 10:12;V;;;;;;
D;003;50041;62;20060202 10:12;V;;;;;;
B;003;50372;63;20060202 10:12;;;204;GLENROCK PDE;KOOLEWONG;2256;632.3;M;20051207;20060113;515000;A;R;RESIDENCE;;GN;;0;AC54215;
C;003;50372;63;20060202 10:12;122/14946;
D;003;50372;63;20060202 10:12;P;;;;;;
D;003;50372;63;20060202 10:12;P;;;;;;
D;003;50372;63;20060202 10:12;V;;;;;;
D;003;50372;63;20060202 10:12;V;;;;;;
B;003;50897;64;20060202 10:12;;;18;GRAHAME DR;MACMASTERS BEACH;2251;1075;M;20050921;20050928;110000;P;R;RESIDENCE;;PK;;0;AC47758;
C;003;50897;64;20060202 10:12;9/26632;
D;003;50897;64;20060202 10:12;P;;;;;;
D;003;50897;64;20060202 10:12;P;;;;;;
D;003;50897;64;20060202 10:12;V;;;;;;
D;003;50897;64;20060202 10:12;V;;;;;;
B;003;51612;65;20060202 10:12;;;27;GROSVENOR RD;TERRIGAL;2260;450;M;20051031;20060113;830000;A;R;RESIDENCE;;MC;;0;AC72465;
C;003;51612;65;20060202 10:12;121/792821;
D;003;51612;65;20060202 10:12;P;;;;;;
D;003;51612;65;20060202 10:12;V;;;;;;
D;003;51612;65;20060202 10:12;V;;;;;;
B;003;52146;66;20060202 10:12;;;55;HANLAN SOUTH ST;NARARA;2250;555;M;20051104;20051216;285000;A;R;RESIDENCE;;GK;;0;AC32571;
C;003;52146;66;20060202 10:12;9/746489;
D;003;52146;66;20060202 10:12;P;;;;;;
D;003;52146;66;20060202 10:12;P;;;;;;
D;003;52146;66;20060202 10:12;V;;;;;;
D;003;52146;66;20060202 10:12;V;;;;;;
B;003;53035;67;20060202 10:12;;;;HAWKESBURY RVR;BAR POINT;2083;1284;M;20051108;20051213;410000;P;R;RESIDENCE;;PW;;0;AC61221;
C;003;53035;67;20060202 10:12;8/9682 LEASE ADJOINING PROPERTY Licence 345634;
D;003;53035;67;20060202 10:12;P;;;;;;
D;003;53035;67;20060202 10:12;V;;;;;;
D;003;53035;67;20060202 10:12;V;;;;;;
B;003;54130;68;20060202 10:12;;;13;HENRYS RD;FORRESTERS BEACH;2260;980.1;M;20051108;20051220;830000;A;R;RESIDENCE;;FP;;0;AC41362;
C;003;54130;68;20060202 10:12;290/16577;
D;003;54130;68;20060202 10:12;P;;;;;;
D;003;54130;68;20060202 10:12;V;;;;;;
B;003;55085;69;20060202 10:12;;;36;HILLVIEW ST;WOY WOY;2256;649.5;M;20051202;20060113;320000;A;R;RESIDENCE;;FU;;0;AC57815;
C;003;55085;69;20060202 10:12;26/245727;
D;003;55085;69;20060202 10:12;P;;;;;;
D;003;55085;69;20060202 10:12;P;;;;;;
D;003;55085;69;20060202 10:12;V;;;;;;
D;003;55085;69;20060202 10:12;V;;;;;;
B;003;55393;70;20060202 10:12;;;12;HONEYSUCKLE ST;UMINA BEACH;2257;524.8;M;20051202;20051220;365000;A;R;RESIDENCE;;FU;;0;AC47189;
C;003;55393;70;20060202 10:12;64/8987;
D;003;55393;70;20060202 10:12;P;;;;;;
D;003;55393;70;20060202 10:12;V;;;;;;
B;003;56086;71;20060202 10:12;;;11;IRWAN ST;SARATOGA;2251;603;M;20051005;20051116;380000;A;R;RESIDENCE;;FH;;0;AC51232;
C;003;56086;71;20060202 10:12;44/263582;
D;003;56086;71;20060202 10:12;P;;;;;;
D;003;56086;71;20060202 10:12;V;;;;;;
B;003;56498;72;20060202 10:12;;;38;JANET AVE;UMINA BEACH;2257;550.1;M;20051011;20051118;575000;A;R;RESIDENCE;;GG;;0;AC41616;
C;003;56498;72;20060202 10:12;188/861966;
D;003;56498;72;20060202 10:12;P;;;;;;
D;003;56498;72;20060202 10:12;P;;;;;;
D;003;56498;72;20060202 10:12;V;;;;;;
B;003;56684;73;20060202 10:12;;;84;JARRETT ST;WYOMING;2250;575.4;M;20051014;20051216;259000;A;R;RESIDENCE;;ML;;0;AC43625;
C;003;56684;73;20060202 10:12;63/511457;
D;003;56684;73;20060202 10:12;P;;;;;;
D;003;56684;73;20060202 10:12;P;;;;;;
D;003;56684;73;20060202 10:12;V;;;;;;
B;003;56799;74;20060202 10:12;;;38;JENKINS ST;DAVISTOWN;2251;765.1;M;20051105;20051216;365000;A;R;RESIDENCE;;GL;;0;AC37939;
C;003;56799;74;20060202 10:12;201/5350;
D;003;56799;74;20060202 10:12;P;;;;;;
D;003;56799;74;20060202 10:12;P;;;;;;
D;003;56799;74;20060202 10:12;V;;;;;;
D;003;56799;74;20060202 10:12;V;;;;;;
B;003;57384;75;20060202 10:12;PANORAMA TOWERS;51;91;JOHN WHITEWAY DR;GOSFORD;2250;;;20051114;20051205;350000;;R;RESIDENCE;51;;;0;AC64646;
C;003;57384;75;20060202 10:12;51/SP35378;
D;003;57384;75;20060202 10:12;P;;;;;;
D;003;57384;75;20060202 10:12;P;;;;;;
