A;205;20070101 01:11;VALNET;
B;205;1925517;1;20070101 01:11;;18;30;GROVE ST;LILYFIELD;2040;;;20061019;20061130;247000;;V;VACANT LAND;18;;;0;AC811255;
C;205;1925517;1;20070101 01:11;18/SP6550;
D;205;1925517;1;20070101 01:11;P;;;;;;
D;205;1925517;1;20070101 01:11;V;;;;;;
B;205;1938579;2;20070101 01:11;;;53;VICTORIA RD;ROZELLE;2039;650.3;M;20061031;20061031;850000;I;3;COMMERCIAL;;DM;;0;AC743050;
C;205;1938579;2;20070101 01:11;7, 8/91729;
D;205;1938579;2;20070101 01:11;P;;;;;;
D;205;1938579;2;20070101 01:11;V;;;;;;
B;205;1925608;3;20070101 01:11;;;23;GROVE ST;LILYFIELD;2040;273.2;M;20061120;20061130;310000;A;R;RESIDENCE;;EA;;50;AC796165;
C;205;1925608;3;20070101 01:11;1/198273;
D;205;1925608;3;20070101 01:11;P;;;;;;
D;205;1925608;3;20070101 01:11;V;;;;;;
B;205;1925662;4;20070101 01:11;;;5;HANCOCK ST;ROZELLE;2039;50.6;M;20061025;20061208;518000;B;R;RESIDENCE;;CX;;0;AC798523;
C;205;1925662;4;20070101 01:11;B/447583;
D;205;1925662;4;20070101 01:11;P;;;;;;
D;205;1925662;4;20070101 01:11;V;;;;;;
D;205;1925662;4;20070101 01:11;V;;;;;;
B;205;1925666;5;20070101 01:11;;;4;HANCOCK ST;ROZELLE;2039;402;M;20060921;20061103;1150000;A;R;RESIDENCE;;EL;;0;AC802808;
C;205;1925666;5;20070101 01:11;2/977410;
D;205;1925666;5;20070101 01:11;P;;;;;;
D;205;1925666;5;20070101 01:11;V;;;;;;
B;205;1925785;6;20070101 01:11;;;2;HARTLEY ST;ROZELLE;2039;284.5;M;20061117;20061207;700000;A;R;RESIDENCE;;EL;;0;AC814750;
C;205;1925785;6;20070101 01:11;1/526257;
D;205;1925785;6;20070101 01:11;P;;;;;;
D;205;1925785;6;20070101 01:11;V;;;;;;
B;205;1920824;7;20070101 01:11;;;250;DARLING ST;BALMAIN;2041;;;20060601;20060907;7000000;B;3;SHOPS;;CA;;0;AC756163;
C;205;1920824;7;20070101 01:11;PT 2/2654 3/512218;
D;205;1920824;7;20070101 01:11;P;;;;;;
D;205;1920824;7;20070101 01:11;P;;;;;;
D;205;1920824;7;20070101 01:11;V;;;;;;
B;205;1920825;8;20070101 01:11;;;248;DARLING ST;BALMAIN;2041;;;20060601;20060907;7000000;B;3;SHOPS;;CA;;0;AC756163;
C;205;1920825;8;20070101 01:11;PT 1, PT 2/2654;
D;205;1920825;8;20070101 01:11;P;;;;;;
D;205;1920825;8;20070101 01:11;P;;;;;;
D;205;1920825;8;20070101 01:11;V;;;;;;
B;205;1920826;9;20070101 01:11;;;246;DARLING ST;BALMAIN;2041;;;20060601;20060907;7000000;B;3;SHOPS;;CA;;0;AC756163;
C;205;1920826;9;20070101 01:11;PT 1/2654;
D;205;1920826;9;20070101 01:11;P;;;;;;
D;205;1920826;9;20070101 01:11;P;;;;;;
D;205;1920826;9;20070101 01:11;V;;;;;;
B;205;1920827;10;20070101 01:11;;;244;DARLING ST;BALMAIN;2041;;;20060601;20060907;7000000;B;3;SHOPS;;CA;;0;AC756163;
C;205;1920827;10;20070101 01:11;PT 1/2654;
D;205;1920827;10;20070101 01:11;P;;;;;;
D;205;1920827;10;20070101 01:11;P;;;;;;
D;205;1920827;10;20070101 01:11;V;;;;;;
B;205;1931190;11;20070101 01:11;;;20;MOORE ST;ROZELLE;2039;664;M;20060929;20061102;737000;A;R;RESIDENCE;;EL;;0;AC818308;
C;205;1931190;11;20070101 01:11;25/769 1/130692;
D;205;1931190;11;20070101 01:11;P;;;;;;
D;205;1931190;11;20070101 01:11;P;;;;;;
D;205;1931190;11;20070101 01:11;V;;;;;;
D;205;1931190;11;20070101 01:11;V;;;;;;
B;205;1933799;12;20070101 01:11;;4;1;PERCIVAL ST;LILYFIELD;2040;;;20061021;20061205;507000;;R;RESIDENCE;4;;;0;AC806112;
C;205;1933799;12;20070101 01:11;4/SP36477;
D;205;1933799;12;20070101 01:11;P;;;;;;
D;205;1933799;12;20070101 01:11;P;;;;;;
D;205;1933799;12;20070101 01:11;V;;;;;;
B;205;1933821;13;20070101 01:11;;;41;PERCIVAL ST;LILYFIELD;2040;271.9;M;20061028;20061208;645000;A;R;RESIDENCE;;EA;;0;AC805398;
C;205;1933821;13;20070101 01:11;9/2/547;
D;205;1933821;13;20070101 01:11;P;;;;;;
D;205;1933821;13;20070101 01:11;V;;;;;;
D;205;1933821;13;20070101 01:11;V;;;;;;
B;205;1933871;14;20070101 01:11;;;26;PERCY ST;ROZELLE;2039;250.71;M;20060929;20061201;735000;A;R;RESIDENCE;;EL;;0;AC799930;
C;205;1933871;14;20070101 01:11;30/1/975049;
D;205;1933871;14;20070101 01:11;P;;;;;;
D;205;1933871;14;20070101 01:11;V;;;;;;
D;205;1933871;14;20070101 01:11;V;;;;;;
