A;164;20060401 01:24;VALNET;
B;164;1792357;1;20060401 01:24;;;10;PADEMELON PL;ALLGOMERA;2441;1.87;H;20060210;20060317;278000;R;R;RESIDENCE;;SB;;0;AC204449;
C;164;1792357;1;20060401 01:24;31/787346;
D;164;1792357;1;20060401 01:24;P;;;;;;
D;164;1792357;1;20060401 01:24;P;;;;;;
D;164;1792357;1;20060401 01:24;V;;;;;;
D;164;1792357;1;20060401 01:24;V;;;;;;
B;164;1792665;2;20060401 01:24;;;474;RHONES CREEK RD;TALARM;2447;2.802;H;20051222;20060316;275000;R;R;RESIDENCE;;SN;;0;AC199300;
C;164;1792665;2;20060401 01:24;1481/718070;
D;164;1792665;2;20060401 01:24;P;;;;;;
D;164;1792665;2;20060401 01:24;P;;;;;;
D;164;1792665;2;20060401 01:24;V;;;;;;
B;164;1795238;3;20060401 01:24;;;103;BALANCE TANK RD;BOWRAVILLE;2449;5.08;H;20060130;20060228;344200;R;R;RESIDENCE;;SN;;0;AC178872;
C;164;1795238;3;20060401 01:24;285/755549;
D;164;1795238;3;20060401 01:24;P;;;;;;
D;164;1795238;3;20060401 01:24;P;;;;;;
D;164;1795238;3;20060401 01:24;V;;;;;;
B;164;1792768;4;20060401 01:24;;;9;BOWRA ST;BOWRAVILLE;2449;885.2;M;20060116;20060224;180000;Z;R;RESIDENCE;;AG;;0;AC178475;
C;164;1792768;4;20060401 01:24;B/334373;
D;164;1792768;4;20060401 01:24;P;;;;;;
D;164;1792768;4;20060401 01:24;V;;;;;;
D;164;1792768;4;20060401 01:24;V;;;;;;
B;164;1795512;5;20060401 01:24;;;92;RICHARDS RD;NEWEE CREEK;2447;29.19;H;20051125;20060303;475000;R;R;RESIDENCE;;SQ;;0;AC171727;
C;164;1795512;5;20060401 01:24;2/828878;
D;164;1795512;5;20060401 01:24;P;;;;;;
D;164;1795512;5;20060401 01:24;P;;;;;;
D;164;1795512;5;20060401 01:24;V;;;;;;
D;164;1795512;5;20060401 01:24;V;;;;;;
B;164;1798110;6;20060401 01:24;;;12;ROYAL TAR CRES;NAMBUCCA HEADS;2448;901.6;M;20060208;20060303;420000;A;R;RESIDENCE;;AA;;0;AC174552;
C;164;1798110;6;20060401 01:24;12/732678;
D;164;1798110;6;20060401 01:24;P;;;;;;
D;164;1798110;6;20060401 01:24;P;;;;;;
D;164;1798110;6;20060401 01:24;V;;;;;;
D;164;1798110;6;20060401 01:24;V;;;;;;
B;164;1793031;7;20060401 01:24;;;90;HIGH ST;BOWRAVILLE;2449;885.2;M;20051108;20051212;125000;Z;R;RESIDENCE;;AG;;0;AC2256;
C;164;1793031;7;20060401 01:24;1, 2/315965;
D;164;1793031;7;20060401 01:24;P;;;;;;
D;164;1793031;7;20060401 01:24;V;;;;;;
B;164;1795600;8;20060401 01:24;;;2;MCLENNANS LANE;MACKSVILLE;2447;840.5;M;20060201;20060301;215000;A;R;RESIDENCE;;AF;;0;AC171384;
C;164;1795600;8;20060401 01:24;442/829796;
D;164;1795600;8;20060401 01:24;P;;;;;;
D;164;1795600;8;20060401 01:24;P;;;;;;
D;164;1795600;8;20060401 01:24;V;;;;;;
D;164;1795600;8;20060401 01:24;V;;;;;;
B;164;1793076;9;20060401 01:24;;;7;MALONEY ST;BOWRAVILLE;2449;727.2;M;20060203;20060303;180000;Z;R;RESIDENCE;;AG;;0;AC200419;
C;164;1793076;9;20060401 01:24;7/24277;
D;164;1793076;9;20060401 01:24;P;;;;;;
D;164;1793076;9;20060401 01:24;V;;;;;;
D;164;1793076;9;20060401 01:24;V;;;;;;
B;164;1793344;10;20060401 01:24;;;12;BOULTON CL;GUMMA;2447;1.003;H;20060201;20060308;585000;R;R;RESIDENCE;;SF;;0;AC184203;
C;164;1793344;10;20060401 01:24;4/848475;
D;164;1793344;10;20060401 01:24;P;;;;;;
D;164;1793344;10;20060401 01:24;P;;;;;;
D;164;1793344;10;20060401 01:24;V;;;;;;
D;164;1793344;10;20060401 01:24;V;;;;;;
B;164;1796306;11;20060401 01:24;;;10;BRAHMINY ST;NAMBUCCA HEADS;2448;575.2;M;20060221;20060321;320000;A;R;RESIDENCE;;AA;;0;AC196057;
C;164;1796306;11;20060401 01:24;11/791770;
D;164;1796306;11;20060401 01:24;P;;;;;;
D;164;1796306;11;20060401 01:24;P;;;;;;
D;164;1796306;11;20060401 01:24;V;;;;;;
D;164;1796306;11;20060401 01:24;V;;;;;;
B;164;1796377;12;20060401 01:24;;;36;CHARLTON ST;NAMBUCCA HEADS;2448;1220;M;20060220;20060302;380000;A;R;RESIDENCE;;MA;;0;AC204081;
C;164;1796377;12;20060401 01:24;8/47/758749;
D;164;1796377;12;20060401 01:24;P;;;;;;
D;164;1796377;12;20060401 01:24;P;;;;;;
D;164;1796377;12;20060401 01:24;V;;;;;;
D;164;1796377;12;20060401 01:24;V;;;;;;
D;164;1796377;12;20060401 01:24;V;;;;;;
B;164;1796385;13;20060401 01:24;;;20;CHARLTON ST;NAMBUCCA HEADS;2448;885.2;M;20060202;20060203;255500;A;R;RESIDENCE;;MA;;0;AC191102;
C;164;1796385;13;20060401 01:24;5/250789;
D;164;1796385;13;20060401 01:24;P;;;;;;
D;164;1796385;13;20060401 01:24;V;;;;;;
D;164;1796385;13;20060401 01:24;V;;;;;;
B;164;1796686;14;20060401 01:24;;;10;HALLIDISE ST;NAMBUCCA HEADS;2448;992.7;M;20060209;20060317;400000;A;R;RESIDENCE;;MA;;0;AC193991;
C;164;1796686;14;20060401 01:24;7/46/758749;
D;164;1796686;14;20060401 01:24;P;;;;;;
D;164;1796686;14;20060401 01:24;V;;;;;;
B;164;1796717;15;20060401 01:24;;;11;HIGH ST;NAMBUCCA HEADS;2448;1012;M;20060214;20060316;500000;A;R;RESIDENCE;;ME;;0;AC192020;
C;164;1796717;15;20060401 01:24;3/44/758749;
D;164;1796717;15;20060401 01:24;P;;;;;;
D;164;1796717;15;20060401 01:24;P;;;;;;
D;164;1796717;15;20060401 01:24;V;;;;;;
B;164;3101732;16;20060401 01:24;;;;BURKES LANE;VALLA;2448;3.51;H;20060213;20060309;180000;R;R;RESIDENCE;;SY;;0;AC185341;
C;164;3101732;16;20060401 01:24;9/1066969;
D;164;3101732;16;20060401 01:24;P;;;;;;
D;164;3101732;16;20060401 01:24;V;;;;;;
D;164;3101732;16;20060401 01:24;V;;;;;;
D;164;3101732;16;20060401 01:24;V;;;;;;
B;164;3239858;17;20060401 01:24;;;37;NORTH ARM RD;BOWRAVILLE;2449;2.871;H;20060309;20060314;883;;R;RESIDENCE;;;;0;AC193079;
C;164;3239858;17;20060401 01:24;2/612962 12/1091460;
D;164;3239858;17;20060401 01:24;P;;;;;;
D;164;3239858;17;20060401 01:24;P;;;;;;
D;164;3239858;17;20060401 01:24;V;;;;;;
D;164;3239858;17;20060401 01:24;V;;;;;;
D;164;3239858;17;20060401 01:24;V;;;;;;
D;164;3239858;17;20060401 01:24;V;;;;;;
B;164;3220389;18;20060401 01:24;;;;SCOTTS HEAD RD;WAY WAY;2447;1.007;H;20060127;20060310;180000;R;V;VACANT LAND;;SS;;0;AC173327;
C;164;3220389;18;20060401 01:24;1/1091172;
D;164;3220389;18;20060401 01:24;P;;;;;;
D;164;3220389;18;20060401 01:24;V;;;;;;
Z;101;18;18;63;
