A;061;20070101 01:04;VALNET;
B;061;534442;1;20070101 01:04;;;8;KING ST;JUNEE;2663;684;M;20061102;20061207;140000;Z;R;RESIDENCE;;ZE;;0;AC820196;
C;061;534442;1;20070101 01:04;1/625608;
D;061;534442;1;20070101 01:04;P;;;;;;
D;061;534442;1;20070101 01:04;P;;;;;;
D;061;534442;1;20070101 01:04;V;;;;;;
D;061;534442;1;20070101 01:04;V;;;;;;
B;061;534095;2;20070101 01:04;;;20;FRENCH ST;JUNEE;2663;1037;M;20060915;20061027;240000;Z;R;RESIDENCE;;ZA;;0;AC806068;
C;061;534095;2;20070101 01:04;13/13/10366;
D;061;534095;2;20070101 01:04;P;;;;;;
D;061;534095;2;20070101 01:04;V;;;;;;
Z;12;2;2;6;
