A;537;20060201 01:26;VALNET;
B;537;2629802;1;20060201 01:26;;;;APRICOT LANE;COONABARABRAN;2357;4.113;H;20051213;20051223;36000;R;V;VACANT LAND;;HA;;0;AC49255;
C;537;2629802;1;20060201 01:26;20/829393;
D;537;2629802;1;20060201 01:26;P;;;;;;
D;537;2629802;1;20060201 01:26;V;;;;;;
D;537;2629802;1;20060201 01:26;V;;;;;;
B;537;2630365;2;20060201 01:26;;;124;DALGARNO ST;COONABARABRAN;2357;1075;M;20051109;20051222;118000;Z;R;RESIDENCE;;DB;;0;AC61707;
C;537;2630365;2;20060201 01:26;5/53/758281;
D;537;2630365;2;20060201 01:26;P;;;;;;
D;537;2630365;2;20060201 01:26;V;;;;;;
B;537;2630516;3;20060201 01:26;;;40;EDWARDS ST;COONABARABRAN;2357;1258;M;20051114;20060113;192500;Z;R;RESIDENCE;;DB;;0;AC66216;
C;537;2630516;3;20060201 01:26;1/16688;
D;537;2630516;3;20060201 01:26;P;;;;;;
D;537;2630516;3;20060201 01:26;P;;;;;;
D;537;2630516;3;20060201 01:26;V;;;;;;
D;537;2630516;3;20060201 01:26;V;;;;;;
B;537;2631350;4;20060201 01:26;;;;PH COX;COONABARABRAN;2357;583.9;H;20051115;20051219;885000;R;3;RURAL;;MB;;0;AC46705;
C;537;2631350;4;20060201 01:26;3/757096;
D;537;2631350;4;20060201 01:26;P;;;;;;
D;537;2631350;4;20060201 01:26;P;;;;;;
D;537;2631350;4;20060201 01:26;V;;;;;;
D;537;2631350;4;20060201 01:26;V;;;;;;
B;537;2628824;5;20060201 01:26;;;35;MACQUARIE ST;BARADINE;2396;1012;M;20051209;20060113;50000;Z;R;RESIDENCE;;DH;;0;AC60067;
C;537;2628824;5;20060201 01:26;B/350269;
D;537;2628824;5;20060201 01:26;P;;;;;;
D;537;2628824;5;20060201 01:26;P;;;;;;
D;537;2628824;5;20060201 01:26;V;;;;;;
D;537;2628824;5;20060201 01:26;V;;;;;;
B;537;2631558;6;20060201 01:26;;;;CARRINGTON LANE;COONABARABRAN;2357;1.878;H;20051202;20060112;110000;R;R;RESIDENCE;;HA;;0;AC59301;
C;537;2631558;6;20060201 01:26;80/819295;
D;537;2631558;6;20060201 01:26;P;;;;;;
D;537;2631558;6;20060201 01:26;V;;;;;;
B;537;2629424;7;20060201 01:26;;;3;WATT ST;BINNAWAY;2395;1271;M;20051214;20060117;30000;Z;R;RESIDENCE;;DX;;0;AC63838;
C;537;2629424;7;20060201 01:26;1/19389;
D;537;2629424;7;20060201 01:26;P;;;;;;
D;537;2629424;7;20060201 01:26;P;;;;;;
D;537;2629424;7;20060201 01:26;V;;;;;;
B;537;2631964;8;20060201 01:26;;;;PH UKERBARLEY;COONABARABRAN;2357;889.8;H;20051123;20060112;720000;R;3;FARM;;MD;;0;AC66110;
C;537;2631964;8;20060201 01:26;72/704157;
D;537;2631964;8;20060201 01:26;P;;;;;;
D;537;2631964;8;20060201 01:26;P;;;;;;
D;537;2631964;8;20060201 01:26;P;;;;;;
D;537;2631964;8;20060201 01:26;V;;;;;;
B;537;2851294;9;20060201 01:26;;;;BINGIE GRUMBLE RD;COONABARABRAN;2357;2023;M;20051130;20051222;170000;R;R;RESIDENCE;;HA;;0;AC34392;
C;537;2851294;9;20060201 01:26;32/1032676;
D;537;2851294;9;20060201 01:26;P;;;;;;
D;537;2851294;9;20060201 01:26;P;;;;;;
D;537;2851294;9;20060201 01:26;V;;;;;;
D;537;2851294;9;20060201 01:26;V;;;;;;
B;537;2888024;10;20060201 01:26;;;;PH BOMERA;COONABARABRAN;2357;888.5;H;20051027;20051223;1400000;R;R;RESIDENCE;;GD;;0;AC55407;
C;537;2888024;10;20060201 01:26;56/755476 1, 2/848763;
D;537;2888024;10;20060201 01:26;P;;;;;;
D;537;2888024;10;20060201 01:26;P;;;;;;
D;537;2888024;10;20060201 01:26;V;;;;;;
D;537;2888024;10;20060201 01:26;V;;;;;;
D;537;2888024;10;20060201 01:26;V;;;;;;
D;537;2888024;10;20060201 01:26;V;;;;;;
Z;58;10;10;36;
