A;136;20080825 01:10;VALNET;
B;136;1340786;1;20080825 01:10;;11;8 A;CHISWICK RD;GREENACRE;2190;;;20080617;20080729;285000;;R;RESIDENCE;11;;;0;AE154373;
C;136;1340786;1;20080825 01:10;11/SP12494;
D;136;1340786;1;20080825 01:10;P;;;;;;
D;136;1340786;1;20080825 01:10;V;;;;;;
D;136;1340786;1;20080825 01:10;V;;;;;;
B;136;1354158;2;20080825 01:10;;26;7;DE WITT ST;BANKSTOWN;2200;;;20080621;20080718;207500;;R;RESIDENCE;26;;;0;AE151275;
C;136;1354158;2;20080825 01:10;26/SP31990;
D;136;1354158;2;20080825 01:10;P;;;;;;
D;136;1354158;2;20080825 01:10;V;;;;;;
B;136;1343633;3;20080825 01:10;;2;4;DELLWOOD ST;BANKSTOWN;2200;;;20080616;20080806;300000;;R;RESIDENCE;2;;;0;AE143688;
C;136;1343633;3;20080825 01:10;2/SP52514;
D;136;1343633;3;20080825 01:10;P;;;;;;
D;136;1343633;3;20080825 01:10;V;;;;;;
D;136;1343633;3;20080825 01:10;V;;;;;;
B;136;1354299;4;20080825 01:10;;12;292;STACEY ST;BANKSTOWN;2200;;;20080627;20080808;225000;;R;RESIDENCE;12;;;0;AE152195;
C;136;1354299;4;20080825 01:10;12/SP57387;
D;136;1354299;4;20080825 01:10;P;;;;;;
D;136;1354299;4;20080825 01:10;V;;;;;;
B;136;1333304;5;20080825 01:10;;;13;BELL ST;PANANIA;2213;842.86;M;20080610;20080806;495000;A;R;RESIDENCE;;ZD;;0;AE144430;
C;136;1333304;5;20080825 01:10;E/20726;
D;136;1333304;5;20080825 01:10;P;;;;;;
D;136;1333304;5;20080825 01:10;V;;;;;;
D;136;1333304;5;20080825 01:10;V;;;;;;
B;136;1349416;6;20080825 01:10;;;58;GOONDAH ST;VILLAWOOD;2163;695.6;M;20080505;20080808;235000;A;R;RESIDENCE;;ZU;;0;AE144608;
C;136;1349416;6;20080825 01:10;255/31444;
D;136;1349416;6;20080825 01:10;P;;;;;;
D;136;1349416;6;20080825 01:10;V;;;;;;
B;136;1351987;7;20080825 01:10;;;3;HEINDRICH AVE;PADSTOW;2211;746.1;M;20080619;20080801;425000;A;R;RESIDENCE;;ZH;;0;AE152244;
C;136;1351987;7;20080825 01:10;3/36557;
D;136;1351987;7;20080825 01:10;P;;;;;;
D;136;1351987;7;20080825 01:10;P;;;;;;
D;136;1351987;7;20080825 01:10;V;;;;;;
D;136;1351987;7;20080825 01:10;V;;;;;;
B;136;1354882;8;20080825 01:10;;;39;HORTON ST;YAGOONA;2199;690.48;M;20080630;20080811;376563;A;R;RESIDENCE;;ZV;;0;AE152820;
C;136;1354882;8;20080825 01:10;36/13647;
D;136;1354882;8;20080825 01:10;P;;;;;;
D;136;1354882;8;20080825 01:10;V;;;;;;
D;136;1354882;8;20080825 01:10;V;;;;;;
B;136;1357510;9;20080825 01:10;;;253;JOHNSTON RD;BASS HILL;2197;556.4;M;20080620;20080808;325000;A;R;RESIDENCE;;AB;;0;AE147051;
C;136;1357510;9;20080825 01:10;1/555494;
D;136;1357510;9;20080825 01:10;P;;;;;;
D;136;1357510;9;20080825 01:10;P;;;;;;
D;136;1357510;9;20080825 01:10;V;;;;;;
B;136;1360178;10;20080825 01:10;;6;16;LEEMON ST;CONDELL PARK;2200;;;20080702;20080813;277000;;R;RESIDENCE;6;;;0;AE153007;
C;136;1360178;10;20080825 01:10;6/SP31119;
D;136;1360178;10;20080825 01:10;P;;;;;;
D;136;1360178;10;20080825 01:10;V;;;;;;
B;136;1360264;11;20080825 01:10;;;14;LEICESTER ST;CHESTER HILL;2162;538.8;M;20080502;20080812;370000;A;R;RESIDENCE;;ZS;;0;AE149424;
C;136;1360264;11;20080825 01:10;59/13875;
D;136;1360264;11;20080825 01:10;P;;;;;;
D;136;1360264;11;20080825 01:10;V;;;;;;
D;136;1360264;11;20080825 01:10;V;;;;;;
D;136;1360264;11;20080825 01:10;V;;;;;;
B;136;1354964;12;20080825 01:10;;;11;HOSKINS AVE;BANKSTOWN;2200;860;M;20080612;20080724;850000;I;R;RESIDENCE;;FB;;0;AE150436;
C;136;1354964;12;20080825 01:10;G/13391;
D;136;1354964;12;20080825 01:10;P;;;;;;
D;136;1354964;12;20080825 01:10;P;;;;;;
D;136;1354964;12;20080825 01:10;P;;;;;;
D;136;1354964;12;20080825 01:10;V;;;;;;
B;136;1347207;13;20080825 01:10;;;49;FERNDALE RD;REVESBY;2212;657.6;M;20080624;20080808;450000;A;R;RESIDENCE;;ZD;;0;AE146867;
C;136;1347207;13;20080825 01:10;3/23712;
D;136;1347207;13;20080825 01:10;P;;;;;;
D;136;1347207;13;20080825 01:10;V;;;;;;
D;136;1347207;13;20080825 01:10;V;;;;;;
B;136;1333992;14;20080825 01:10;;15;35;BIRCH ST;CONDELL PARK;2200;;;20080618;20080806;405000;;R;RESIDENCE;15;;;0;AE142867;
C;136;1333992;14;20080825 01:10;15/SP57593;
D;136;1333992;14;20080825 01:10;P;;;;;;
D;136;1333992;14;20080825 01:10;V;;;;;;
B;136;1344659;15;20080825 01:10;;;82;DOYLE RD;REVESBY;2212;735.99;M;20080626;20080807;765000;A;R;RESIDENCE;;ZH;;0;AE144356;
C;136;1344659;15;20080825 01:10;B/354886;
D;136;1344659;15;20080825 01:10;P;;;;;;
D;136;1344659;15;20080825 01:10;V;;;;;;
D;136;1344659;15;20080825 01:10;V;;;;;;
B;136;1352720;16;20080825 01:10;;12;879;HENRY LAWSON DR;PICNIC POINT;2213;;;20080619;20080731;420000;;R;RESIDENCE;12;;;0;AE141169;
C;136;1352720;16;20080825 01:10;12/SP53560;
D;136;1352720;16;20080825 01:10;P;;;;;;
D;136;1352720;16;20080825 01:10;V;;;;;;
D;136;1352720;16;20080825 01:10;V;;;;;;
B;136;1328735;17;20080825 01:10;;;3;ALAN ST;YAGOONA;2199;518.5;M;20080630;20080813;325000;A;R;RESIDENCE;;ZR;;0;AE153943;
C;136;1328735;17;20080825 01:10;155/12782;
D;136;1328735;17;20080825 01:10;P;;;;;;
D;136;1328735;17;20080825 01:10;V;;;;;;
D;136;1328735;17;20080825 01:10;V;;;;;;
B;136;1364127;18;20080825 01:10;;;34;MCMAHON RD;YAGOONA;2199;518.5;M;20080621;20080806;362000;A;R;RESIDENCE;;ZR;;0;AE143903;
C;136;1364127;18;20080825 01:10;109/15768;
D;136;1364127;18;20080825 01:10;P;;;;;;
D;136;1364127;18;20080825 01:10;V;;;;;;
B;136;1337004;19;20080825 01:10;;2;9;CAIRDS AVE;BANKSTOWN;2200;;;20080627;20080808;285000;;R;RESIDENCE;2;;;0;AE143618;
C;136;1337004;19;20080825 01:10;2/SP57843;
D;136;1337004;19;20080825 01:10;P;;;;;;
D;136;1337004;19;20080825 01:10;P;;;;;;
D;136;1337004;19;20080825 01:10;V;;;;;;
B;136;1358695;20;20080825 01:10;;5;21;KITCHENER PDE;BANKSTOWN;2200;;;20080630;20080630;220000;;3;COMMERCIAL LA;5;;;0;AE145086;
C;136;1358695;20;20080825 01:10;5/SP32353;
D;136;1358695;20;20080825 01:10;P;;;;;;
D;136;1358695;20;20080825 01:10;V;;;;;;
B;136;1345447;21;20080825 01:10;;;204;EDGAR ST;CONDELL PARK;2200;;;20080815;20080815;10000;A;R;RESIDENCE;;ZY;;0;AE154839;
C;136;1345447;21;20080825 01:10;38/13573;
D;136;1345447;21;20080825 01:10;P;;;;;;
D;136;1345447;21;20080825 01:10;V;;;;;;
B;136;1353558;22;20080825 01:10;;;47;HIGHVIEW AVE;GREENACRE;2190;520.98;M;20080606;20080718;412000;A;R;RESIDENCE;;ZM;;0;AE149568;
C;136;1353558;22;20080825 01:10;7/310213;
D;136;1353558;22;20080825 01:10;P;;;;;;
D;136;1353558;22;20080825 01:10;V;;;;;;
D;136;1353558;22;20080825 01:10;V;;;;;;
B;136;1353599;23;20080825 01:10;;;56;HIGHVIEW AVE;GREENACRE;2190;490.4;M;20080708;20080813;450000;A;R;RESIDENCE;;ZM;;0;AE147498;
C;136;1353599;23;20080825 01:10;4/20067;
D;136;1353599;23;20080825 01:10;P;;;;;;
D;136;1353599;23;20080825 01:10;P;;;;;;
D;136;1353599;23;20080825 01:10;V;;;;;;
B;136;1332195;24;20080825 01:10;;;155;BANKSIA RD;GREENACRE;2190;752.5;M;20080624;20080807;395000;A;3;;;ZM;;0;AE147842;
C;136;1332195;24;20080825 01:10;Y/410183;
D;136;1332195;24;20080825 01:10;P;;;;;;
