A;124;20081215 05:35;VALNET;
B;124;3094162;1;20081215 05:35;;;15;KALENO WAY;ORANGE;2800;872.1;M;20080904;20080929;545000;A;R;RESIDENCE;;AS;;0;AE363435;
C;124;3094162;1;20081215 05:35;2/1067074;
D;124;3094162;1;20081215 05:35;P;;;;;;
D;124;3094162;1;20081215 05:35;P;;;;;;
D;124;3094162;1;20081215 05:35;V;;;;;;
D;124;3094162;1;20081215 05:35;V;;;;;;
B;124;3330169;2;20081215 05:35;;;5;RAMSAY CL;ORANGE;2800;907;M;20080130;20081110;301625;A;R;RESIDENCE;;EA;;0;AE358800;
C;124;3330169;2;20081215 05:35;822/1109938;
D;124;3330169;2;20081215 05:35;P;;;;;;
D;124;3330169;2;20081215 05:35;P;;;;;;
D;124;3330169;2;20081215 05:35;V;;;;;;
B;124;3390477;3;20081215 05:35;;;;ETNA ST;ORANGE;2800;879.4;M;20080915;20081114;132000;A;V;VACANT LAND;;AS;;0;AE363778;
C;124;3390477;3;20081215 05:35;48/1127190;
D;124;3390477;3;20081215 05:35;P;;;;;;
D;124;3390477;3;20081215 05:35;P;;;;;;
D;124;3390477;3;20081215 05:35;V;;;;;;
B;124;1277341;4;20081215 05:35;;;139;PRINCE ST;ORANGE;2800;294.6;M;20081031;20081128;246500;A;R;RESIDENCE;;XA;;0;AE365293;
C;124;1277341;4;20081215 05:35;10/882485;
D;124;1277341;4;20081215 05:35;P;;;;;;
D;124;1277341;4;20081215 05:35;V;;;;;;
B;124;1266772;5;20081215 05:35;;5;36;AUTUMN ST;ORANGE;2800;;;20080925;20081024;179000;;R;RESIDENCE;5;;;0;AE347693;
C;124;1266772;5;20081215 05:35;5/SP39359;
D;124;1266772;5;20081215 05:35;P;;;;;;
D;124;1266772;5;20081215 05:35;V;;;;;;
D;124;1266772;5;20081215 05:35;V;;;;;;
B;124;1266812;6;20081215 05:35;;;31;AVONDALE DR;ORANGE;2800;791.1;M;20080627;20080725;270000;A;R;RESIDENCE;;AE;;0;AE367503;
C;124;1266812;6;20081215 05:35;48/816383;
D;124;1266812;6;20081215 05:35;P;;;;;;
D;124;1266812;6;20081215 05:35;V;;;;;;
D;124;1266812;6;20081215 05:35;V;;;;;;
B;124;1275137;7;20081215 05:35;SPRINGDALE;;5154;MITCHELL HWY;ORANGE;2800;16.5;H;20081009;20081114;1375000;R;3;FARM/RURAL;;HE;;0;AE362596;
C;124;1275137;7;20081215 05:35;2/831122;
D;124;1275137;7;20081215 05:35;P;;;;;;
D;124;1275137;7;20081215 05:35;P;;;;;;
D;124;1275137;7;20081215 05:35;V;;;;;;
D;124;1275137;7;20081215 05:35;V;;;;;;
B;124;1272537;8;20081215 05:35;;9;67;KENNA ST;ORANGE;2800;;;20081003;20081114;206000;;R;RESIDENCE;12;;;0;AE359137;
C;124;1272537;8;20081215 05:35;12/SP40732;
D;124;1272537;8;20081215 05:35;P;;;;;;
D;124;1272537;8;20081215 05:35;V;;;;;;
D;124;1272537;8;20081215 05:35;V;;;;;;
B;124;1267261;9;20081215 05:35;;;3;BINNARI AVE;ORANGE;2800;933.7;M;20080912;20081022;383500;A;R;RESIDENCE;;AA;;0;AE362700;
C;124;1267261;9;20081215 05:35;300/251170;
D;124;1267261;9;20081215 05:35;P;;;;;;
D;124;1267261;9;20081215 05:35;P;;;;;;
D;124;1267261;9;20081215 05:35;V;;;;;;
D;124;1267261;9;20081215 05:35;V;;;;;;
B;124;1275534;10;20081215 05:35;;;83;MOULDER ST;ORANGE;2800;489.31;M;20080924;20081112;270000;A;R;RESIDENCE;;AB;;0;AE368423;
C;124;1275534;10;20081215 05:35;4/9649;
D;124;1275534;10;20081215 05:35;P;;;;;;
D;124;1275534;10;20081215 05:35;P;;;;;;
D;124;1275534;10;20081215 05:35;V;;;;;;
D;124;1275534;10;20081215 05:35;V;;;;;;
D;124;1275534;10;20081215 05:35;V;;;;;;
B;124;1272961;11;20081215 05:35;;;15;LARELA CCT;ORANGE;2800;872.6;M;20080916;20081003;200000;A;R;RESIDENCE;;AA;;0;AE362188;
C;124;1272961;11;20081215 05:35;104/225438;
D;124;1272961;11;20081215 05:35;P;;;;;;
D;124;1272961;11;20081215 05:35;V;;;;;;
D;124;1272961;11;20081215 05:35;V;;;;;;
B;124;1278753;12;20081215 05:35;;;76;SPRING ST;ORANGE;2800;562.8;M;20081020;20081114;240000;A;R;RESIDENCE;;AP;;0;AE366829;
C;124;1278753;12;20081215 05:35;A/162926;
D;124;1278753;12;20081215 05:35;P;;;;;;
D;124;1278753;12;20081215 05:35;P;;;;;;
D;124;1278753;12;20081215 05:35;V;;;;;;
D;124;1278753;12;20081215 05:35;V;;;;;;
B;124;1268031;13;20081215 05:35;;;26;BYNG ST;ORANGE;2800;797.1;M;20081008;20081112;659000;A;R;RESIDENCE;;AB;;0;AE358867;
C;124;1268031;13;20081215 05:35;1/745436;
D;124;1268031;13;20081215 05:35;P;;;;;;
D;124;1268031;13;20081215 05:35;P;;;;;;
D;124;1268031;13;20081215 05:35;V;;;;;;
D;124;1268031;13;20081215 05:35;V;;;;;;
B;124;1278924;14;20081215 05:35;;;241;SUMMER ST;ORANGE;2800;227.6;M;20080926;20081114;555000;B;3;SHOP;;MB;;0;AE363473;
C;124;1278924;14;20081215 05:35;9/30201;
D;124;1278924;14;20081215 05:35;P;;;;;;
D;124;1278924;14;20081215 05:35;V;;;;;;
B;124;1265942;15;20081215 05:35;;;11;ALLENBY RD;ORANGE;2800;1214;M;20080717;20081017;310000;A;R;RESIDENCE;;AP;;0;AE337565;
C;124;1265942;15;20081215 05:35;7/1/9684;
D;124;1265942;15;20081215 05:35;P;;;;;;
D;124;1265942;15;20081215 05:35;P;;;;;;
D;124;1265942;15;20081215 05:35;V;;;;;;
Z;82;15;15;50;
