A;050;20080825 01:05;VALNET;
B;050;488978;1;20080825 01:05;;;839;DELANY ST;ALBURY;2640;790.4;M;20080619;20080627;235000;A;R;RESIDENCE;;AK;;0;AE141901;
C;050;488978;1;20080825 01:05;26/237306;
D;050;488978;1;20080825 01:05;P;;;;;;
D;050;488978;1;20080825 01:05;V;;;;;;
D;050;488978;1;20080825 01:05;V;;;;;;
B;050;486174;2;20080825 01:05;;;287;BORELLA RD;EAST ALBURY;2640;2036.3;M;20080503;20080801;405000;A;R;RESIDENCE;;AE;;0;AE136315;
C;050;486174;2;20080825 01:05;4/12178 C/409204;
D;050;486174;2;20080825 01:05;P;;;;;;
D;050;486174;2;20080825 01:05;V;;;;;;
B;050;487108;3;20080825 01:05;;6;1060;CARATEL ST;NORTH ALBURY;2640;;;20080610;20080623;78000;;R;RESIDENCE;6;;;0;AE146537;
C;050;487108;3;20080825 01:05;6/SP36430;
D;050;487108;3;20080825 01:05;P;;;;;;
D;050;487108;3;20080825 01:05;V;;;;;;
B;050;488302;4;20080825 01:05;;;378;DALE CRES;LAVINGTON;2641;720.8;M;20080331;20080620;200000;A;R;RESIDENCE;;AL;;0;AE146768;
C;050;488302;4;20080825 01:05;59/241239;
D;050;488302;4;20080825 01:05;P;;;;;;
D;050;488302;4;20080825 01:05;V;;;;;;
D;050;488302;4;20080825 01:05;V;;;;;;
D;050;488302;4;20080825 01:05;V;;;;;;
B;050;485648;5;20080825 01:05;;1;19;BENN CRES;ALBURY;2640;;;20080624;20080808;235000;;R;RESIDENCE;1;;;0;AE152041;
C;050;485648;5;20080825 01:05;1/SP33593;
D;050;485648;5;20080825 01:05;P;;;;;;
D;050;485648;5;20080825 01:05;V;;;;;;
D;050;485648;5;20080825 01:05;V;;;;;;
B;050;491343;6;20080825 01:05;;1;405;GRIFFITH RD;LAVINGTON;2641;;;20080520;20080619;110000;;R;RESIDENCE;1;;;0;AE154819;
C;050;491343;6;20080825 01:05;1/SP32235;
D;050;491343;6;20080825 01:05;P;;;;;;
D;050;491343;6;20080825 01:05;V;;;;;;
B;050;495098;7;20080825 01:05;;;484;MACAULEY ST;ALBURY;2640;552;M;20080430;20080606;267500;B;3;;;CE;;0;AE80672;
C;050;495098;7;20080825 01:05;1/784753;
D;050;495098;7;20080825 01:05;P;;;;;;
D;050;495098;7;20080825 01:05;V;;;;;;
B;050;492873;8;20080825 01:05;;6;464;JAMIESON ST;EAST ALBURY;2640;;;20080620;20080722;170000;;R;RESIDENCE;6;;;0;AE150129;
C;050;492873;8;20080825 01:05;6/SP13263;
D;050;492873;8;20080825 01:05;P;;;;;;
D;050;492873;8;20080825 01:05;V;;;;;;
B;050;495795;9;20080825 01:05;;8;429;MCDONALD RD;LAVINGTON;2641;;;20080702;20080725;90000;;R;RESIDENCE;8;;;0;AE150420;
C;050;495795;9;20080825 01:05;8/SP11127;
D;050;495795;9;20080825 01:05;P;;;;;;
D;050;495795;9;20080825 01:05;V;;;;;;
B;050;502431;10;20080825 01:05;;;433;URANA RD;LAVINGTON;2641;803;M;20080711;20080811;180000;A;R;RESIDENCE;;AL;;0;AE151133;
C;050;502431;10;20080825 01:05;5/27103;
D;050;502431;10;20080825 01:05;P;;;;;;
D;050;502431;10;20080825 01:05;V;;;;;;
B;050;502554;11;20080825 01:05;;;289;VICKERS RD;LAVINGTON;2641;834.7;M;20080704;20080806;242000;A;R;RESIDENCE;;AL;;0;AE144977;
C;050;502554;11;20080825 01:05;14/38900;
D;050;502554;11;20080825 01:05;P;;;;;;
D;050;502554;11;20080825 01:05;P;;;;;;
D;050;502554;11;20080825 01:05;V;;;;;;
D;050;502554;11;20080825 01:05;V;;;;;;
B;050;500279;12;20080825 01:05;;2;565;SEYMOUR ST;LAVINGTON;2641;;;20080704;20080725;195000;;R;RESIDENCE;2;;;0;AE150311;
C;050;500279;12;20080825 01:05;2/SP41953;
D;050;500279;12;20080825 01:05;P;;;;;;
D;050;500279;12;20080825 01:05;V;;;;;;
B;050;503700;13;20080825 01:05;;;967;WINGARA ST;NORTH ALBURY;2640;714.5;M;20080515;20080625;183000;A;R;RESIDENCE;;AJ;;0;AE147934;
C;050;503700;13;20080825 01:05;2/215156;
D;050;503700;13;20080825 01:05;P;;;;;;
D;050;503700;13;20080825 01:05;P;;;;;;
D;050;503700;13;20080825 01:05;V;;;;;;
