A;209;20081110 01:14;VALNET;
B;209;3147608;1;20081110 01:14;;20;30;PENKIVIL ST;BONDI;2026;;;20080919;20081024;750000;;R;RESIDENCE;20;;;0;AE299697;
C;209;3147608;1;20081110 01:14;20/SP73583;
D;209;3147608;1;20081110 01:14;P;;;;;;
D;209;3147608;1;20081110 01:14;V;;;;;;
B;209;3365177;2;20081110 01:14;;13;64;PENKIVIL ST;BONDI;2026;;;20080808;20080912;837500;;R;RESIDENCE;13;;;0;AE296158;
C;209;3365177;2;20081110 01:14;13/SP80142;
D;209;3365177;2;20081110 01:14;P;;;;;;
D;209;3365177;2;20081110 01:14;P;;;;;;
D;209;3365177;2;20081110 01:14;V;;;;;;
B;209;3403280;3;20081110 01:14;;2;47;EDWARD ST;BONDI;2026;;;20081001;20081022;520000;;R;RESIDENCE;2;;;0;AE292608;
C;209;3403280;3;20081110 01:14;2/SP80994;
D;209;3403280;3;20081110 01:14;P;;;;;;
D;209;3403280;3;20081110 01:14;V;;;;;;
B;209;2053042;4;20081110 01:14;;2;500;BRONTE RD;BRONTE;2024;;;20080910;20081022;675000;;3;;2;;;0;AE293127;
C;209;2053042;4;20081110 01:14;2/SP1100;
D;209;2053042;4;20081110 01:14;P;;;;;;
D;209;2053042;4;20081110 01:14;P;;;;;;
D;209;2053042;4;20081110 01:14;V;;;;;;
B;209;2063108;5;20081110 01:14;;;18;KENNETH ST;TAMARAMA;2026;457;M;20080915;20081027;3550000;A;R;RESIDENCE;;EK;;0;AE293288;
C;209;2063108;5;20081110 01:14;34/10118;
D;209;2063108;5;20081110 01:14;P;;;;;;
D;209;2063108;5;20081110 01:14;V;;;;;;
B;209;2051855;6;20081110 01:14;;504;212;BONDI RD;BONDI;2026;;;20080909;20081021;200000;;R;RESIDENCE;36;;;0;AE289302;
C;209;2051855;6;20081110 01:14;36/SP11960;
D;209;2051855;6;20081110 01:14;P;;;;;;
D;209;2051855;6;20081110 01:14;V;;;;;;
B;209;2054996;7;20081110 01:14;;;54;CARRINGTON RD;WAVERLEY;2024;373.1;M;20080911;20081023;1260000;A;R;RESIDENCE;;CM;;0;AE296170;
C;209;2054996;7;20081110 01:14;B/440951;
D;209;2054996;7;20081110 01:14;P;;;;;;
D;209;2054996;7;20081110 01:14;P;;;;;;
D;209;2054996;7;20081110 01:14;V;;;;;;
D;209;2054996;7;20081110 01:14;V;;;;;;
B;209;2057748;8;20081110 01:14;;;67;EBLEY ST;BONDI JUNCTION;2022;719.31;M;20080410;20080709;6100000;B;3;COMMERCIAL;;BB;;0;AE116199;
C;209;2057748;8;20081110 01:14;1/536464;
D;209;2057748;8;20081110 01:14;P;;;;;;
D;209;2057748;8;20081110 01:14;P;;;;;;
D;209;2057748;8;20081110 01:14;P;;;;;;
D;209;2057748;8;20081110 01:14;P;;;;;;
D;209;2057748;8;20081110 01:14;P;;;;;;
D;209;2057748;8;20081110 01:14;P;;;;;;
D;209;2057748;8;20081110 01:14;P;;;;;;
D;209;2057748;8;20081110 01:14;P;;;;;;
D;209;2057748;8;20081110 01:14;V;;;;;;
