A;220;20080804 01:16;VALNET;
B;220;2376354;1;20080804 01:17;;;23;BETTONG CRES;BOSSLEY PARK;2176;659.3;M;20080523;20080704;495000;A;R;RESIDENCE;;HA;;0;AE98995;
C;220;2376354;1;20080804 01:17;108/261502;
D;220;2376354;1;20080804 01:17;P;;;;;;
D;220;2376354;1;20080804 01:17;V;;;;;;
B;220;2378950;2;20080804 01:17;;;18;BROUGHTON ST;OLD GUILDFORD;2161;924.46;M;20080430;20080710;530000;A;R;RESIDENCE;;KA;;0;AE94751;
C;220;2378950;2;20080804 01:17;13/2/1359;
D;220;2378950;2;20080804 01:17;P;;;;;;
D;220;2378950;2;20080804 01:17;V;;;;;;
D;220;2378950;2;20080804 01:17;V;;;;;;
B;220;2381483;3;20080804 01:17;;;23;CARABEEN ST;CABRAMATTA;2166;562.7;M;20080701;20080715;320000;A;R;RESIDENCE;;GW;;0;AE101739;
C;220;2381483;3;20080804 01:17;12/25462;
D;220;2381483;3;20080804 01:17;P;;;;;;
D;220;2381483;3;20080804 01:17;V;;;;;;
D;220;2381483;3;20080804 01:17;V;;;;;;
B;220;2372093;4;20080804 01:17;;;28;ADDISON ST;WETHERILL PARK;2164;567.6;M;20080606;20080718;270000;A;V;VACANT LAND;;GL;;0;AE103814;
C;220;2372093;4;20080804 01:17;35/737129;
D;220;2372093;4;20080804 01:17;P;;;;;;
D;220;2372093;4;20080804 01:17;V;;;;;;
B;220;2379870;5;20080804 01:17;;;46;BYRD ST;CANLEY HEIGHTS;2166;734.3;M;20080319;20080516;460000;A;R;RESIDENCE;;GD;;0;AE107554;
C;220;2379870;5;20080804 01:17;5/253865;
D;220;2379870;5;20080804 01:17;P;;;;;;
D;220;2379870;5;20080804 01:17;V;;;;;;
D;220;2379870;5;20080804 01:17;V;;;;;;
B;220;2379871;6;20080804 01:17;;;47;BYRD ST;CANLEY HEIGHTS;2166;915.2;M;20080319;20080516;450000;A;R;RESIDENCE;;GD;;0;AE107580;
C;220;2379871;6;20080804 01:17;4/253865;
D;220;2379871;6;20080804 01:17;P;;;;;;
D;220;2379871;6;20080804 01:17;V;;;;;;
D;220;2379871;6;20080804 01:17;V;;;;;;
B;220;2372843;7;20080804 01:17;;;11;ALT ST;SMITHFIELD;2164;562.8;M;20080603;20080715;280000;A;R;RESIDENCE;;JK;;0;AE89705;
C;220;2372843;7;20080804 01:17;85/203009;
D;220;2372843;7;20080804 01:17;P;;;;;;
D;220;2372843;7;20080804 01:17;P;;;;;;
D;220;2372843;7;20080804 01:17;V;;;;;;
B;220;2375550;8;20080804 01:17;;;21;BECKENHAM ST;CANLEY VALE;2166;980.1;M;20080618;20080618;20000;A;R;RESIDENCE;;AF;;20;AE91016;
C;220;2375550;8;20080804 01:17;82B/416742;
D;220;2375550;8;20080804 01:17;P;;;;;;
D;220;2375550;8;20080804 01:17;P;;;;;;
D;220;2375550;8;20080804 01:17;V;;;;;;
D;220;2375550;8;20080804 01:17;V;;;;;;
B;220;2375729;9;20080804 01:17;;;21;BEGOVICH CRES;ABBOTSBURY;2176;702.4;M;20080404;20080626;500000;A;R;RESIDENCE;;HA;;0;AE92057;
C;220;2375729;9;20080804 01:17;119/717620;
D;220;2375729;9;20080804 01:17;P;;;;;;
D;220;2375729;9;20080804 01:17;P;;;;;;
D;220;2375729;9;20080804 01:17;V;;;;;;
B;220;2373067;10;20080804 01:17;;;114;ANDERSON AVE;MOUNT PRITCHARD;2170;670.3;M;20080614;20080714;241000;A;R;RESIDENCE;;GD;;0;AE95890;
C;220;2373067;10;20080804 01:17;C/419524;
D;220;2373067;10;20080804 01:17;P;;;;;;
D;220;2373067;10;20080804 01:17;P;;;;;;
D;220;2373067;10;20080804 01:17;V;;;;;;
B;220;2373153;11;20080804 01:17;;;7;ANGELINA CRES;CABRAMATTA;2166;593.9;M;20080501;20080630;540000;A;R;RESIDENCE;;GW;;0;AE90967;
C;220;2373153;11;20080804 01:17;4/826588;
D;220;2373153;11;20080804 01:17;P;;;;;;
D;220;2373153;11;20080804 01:17;P;;;;;;
D;220;2373153;11;20080804 01:17;V;;;;;;
B;220;2378467;12;20080804 01:17;;5;6;BRIDGE ST;CABRAMATTA;2166;;;20080515;20080710;215000;;R;RESIDENCE;5;;;0;AE91037;
C;220;2378467;12;20080804 01:17;5/SP7599;
D;220;2378467;12;20080804 01:17;P;;;;;;
D;220;2378467;12;20080804 01:17;P;;;;;;
D;220;2378467;12;20080804 01:17;V;;;;;;
B;220;2375922;13;20080804 01:17;;;29;BELTANA AVE;BONNYRIGG;2177;588;M;20080708;20080710;500000;A;R;RESIDENCE;;JF;;0;AE100443;
C;220;2375922;13;20080804 01:17;198/261517;
D;220;2375922;13;20080804 01:17;P;;;;;;
D;220;2375922;13;20080804 01:17;P;;;;;;
D;220;2375922;13;20080804 01:17;V;;;;;;
D;220;2375922;13;20080804 01:17;V;;;;;;
D;220;2375922;13;20080804 01:17;V;;;;;;
B;220;2373544;14;20080804 01:17;;;5 A;APOLLO ST;GREENFIELD PARK;2176;236.9;M;20080618;20080710;270000;A;R;RESIDENCE;;GL;;0;AE93740;
C;220;2373544;14;20080804 01:17;71/843496;
D;220;2373544;14;20080804 01:17;P;;;;;;
D;220;2373544;14;20080804 01:17;V;;;;;;
B;220;2408473;15;20080804 01:17;;7;26;MCBURNEY RD;CABRAMATTA;2166;;;20080616;20080710;160000;;R;RESIDENCE;7;;;0;AE92485;
C;220;2408473;15;20080804 01:17;7/SP8983;
D;220;2408473;15;20080804 01:17;P;;;;;;
D;220;2408473;15;20080804 01:17;V;;;;;;
B;220;2416569;16;20080804 01:17;;;10;RABAUL CL;BOSSLEY PARK;2176;387.8;M;20080514;20080618;245000;A;R;RESIDENCE;;HA;;0;AE51285;
C;220;2416569;16;20080804 01:17;22/807518;
D;220;2416569;16;20080804 01:17;P;;;;;;
D;220;2416569;16;20080804 01:17;V;;;;;;
B;220;2395162;17;20080804 01:17;;8;38;HARDY ST;FAIRFIELD;2165;;;20080605;20080717;147500;;R;RESIDENCE;8;;;0;AE103453;
C;220;2395162;17;20080804 01:17;8/SP12099;
D;220;2395162;17;20080804 01:17;P;;;;;;
D;220;2395162;17;20080804 01:17;V;;;;;;
B;220;2395276;18;20080804 01:17;;17;19;HARDY ST;FAIRFIELD;2165;;;20080516;20080627;200000;;R;RESIDENCE;17;;;0;AE96358;
C;220;2395276;18;20080804 01:17;17/SP63096;
D;220;2395276;18;20080804 01:17;P;;;;;;
D;220;2395276;18;20080804 01:17;V;;;;;;
D;220;2395276;18;20080804 01:17;V;;;;;;
B;220;2400530;19;20080804 01:17;;16;144;JOHN ST;CABRAMATTA;2166;;;20080531;20080716;160000;;R;RESIDENCE;16;;;0;AE99816;
C;220;2400530;19;20080804 01:17;16/SP9673;
D;220;2400530;19;20080804 01:17;P;;;;;;
D;220;2400530;19;20080804 01:17;V;;;;;;
B;220;2413994;20;20080804 01:17;;;12;PARKLEA PDE;CANLEY HEIGHTS;2166;505.9;M;20080528;20080710;335000;A;R;RESIDENCE;;GD;;0;AE93091;
C;220;2413994;20;20080804 01:17;106/237445;
D;220;2413994;20;20080804 01:17;P;;;;;;
D;220;2413994;20;20080804 01:17;V;;;;;;
D;220;2413994;20;20080804 01:17;V;;;;;;
