A;223;20081027 01:14;VALNET;
B;223;2788906;1;20081027 01:14;;;3 A;HODDLE PL;WEST HOXTON;2171;279.5;M;20080728;20081007;376000;A;R;RESIDENCE;;MN;;0;AE269438;
C;223;2788906;1;20081027 01:14;3621/1022944;
D;223;2788906;1;20081027 01:14;P;;;;;;
D;223;2788906;1;20081027 01:14;P;;;;;;
D;223;2788906;1;20081027 01:14;V;;;;;;
B;223;3327578;2;20081027 01:14;;;;BROADBENT AVE;MIDDLETON GRANGE;2171;456;M;20080415;20080905;310000;A;V;VACANT LAND;;MN;;0;AE274707;
C;223;3327578;2;20081027 01:14;33/1110982;
D;223;3327578;2;20081027 01:14;P;;;;;;
D;223;3327578;2;20081027 01:14;V;;;;;;
B;223;3326954;3;20081027 01:14;;3;8;LACHLAN ST;LIVERPOOL;2170;;;20080424;20081014;295000;;R;RESIDENCE;3;;;0;AE276640;
C;223;3326954;3;20081027 01:14;3/SP79262;
D;223;3326954;3;20081027 01:14;P;;;;;;
D;223;3326954;3;20081027 01:14;V;;;;;;
B;223;3367779;4;20081027 01:14;SUITE 1;;21 B;BROADBENT AVE;MIDDLETON GRANGE;2171;523.6;M;20080710;20081008;250000;A;V;VACANT LAND;;MN;;0;AE267597;
C;223;3367779;4;20081027 01:14;212/1104356;
D;223;3367779;4;20081027 01:14;P;;;;;;
D;223;3367779;4;20081027 01:14;P;;;;;;
D;223;3367779;4;20081027 01:14;V;;;;;;
B;223;3406721;5;20081027 01:14;;;;STRATHYRE DR;PRESTONS;2170;450;M;20071003;20080924;262000;A;V;VACANT LAND;;MP;;0;AE263576;
C;223;3406721;5;20081027 01:14;402/1112472;
D;223;3406721;5;20081027 01:14;P;;;;;;
D;223;3406721;5;20081027 01:14;P;;;;;;
D;223;3406721;5;20081027 01:14;V;;;;;;
B;223;2482920;6;20081027 01:14;;10;51;CASTLEREAGH ST;LIVERPOOL;2170;;;20080813;20081008;163000;;R;RESIDENCE;10;;;0;AE265958;
C;223;2482920;6;20081027 01:14;10/SP8018;
D;223;2482920;6;20081027 01:14;P;;;;;;
D;223;2482920;6;20081027 01:14;V;;;;;;
B;223;2474995;7;20081027 01:14;;;8;ANGELA ST;CECIL HILLS;2171;426.5;M;20080917;20081013;441500;A;R;RESIDENCE;;AS;;0;AE277777;
C;223;2474995;7;20081027 01:14;4093/840123;
D;223;2474995;7;20081027 01:14;P;;;;;;
D;223;2474995;7;20081027 01:14;P;;;;;;
