A;008;20081215 05:28;VALNET;
B;008;221718;1;20081215 05:28;;;46;FERN ST;ISLINGTON;2296;227.6;M;20081017;20081128;330000;I;R;RESIDENCE;;GT;;0;AE366476;
C;008;221718;1;20081215 05:28;1/195485;
D;008;221718;1;20081215 05:28;P;;;;;;
D;008;221718;1;20081215 05:28;V;;;;;;
D;008;221718;1;20081215 05:28;V;;;;;;
B;008;213122;2;20081215 05:28;;4;22;GWYDIR RD;NEW LAMBTON;2305;;;20081023;20081120;283000;;R;RESIDENCE;4;;;0;AE357671;
C;008;213122;2;20081215 05:28;4/SP45875;
D;008;213122;2;20081215 05:28;P;;;;;;
D;008;213122;2;20081215 05:28;P;;;;;;
D;008;213122;2;20081215 05:28;V;;;;;;
B;008;220271;3;20081215 05:28;;;75;ELIZABETH ST;MAYFIELD;2304;537.5;M;20081019;20081107;318500;A;R;RESIDENCE;;JD;;0;AE358958;
C;008;220271;3;20081215 05:28;6/24893;
D;008;220271;3;20081215 05:28;P;;;;;;
D;008;220271;3;20081215 05:28;P;;;;;;
D;008;220271;3;20081215 05:28;V;;;;;;
D;008;220271;3;20081215 05:28;V;;;;;;
B;008;218538;4;20081215 05:28;;2;41;DORA ST;MAYFIELD;2304;406;M;20080815;20080829;215500;A;R;RESIDENCE;;JD;;0;AE362453;
C;008;218538;4;20081215 05:28;1/519322 15/H/978483;
D;008;218538;4;20081215 05:28;P;;;;;;
D;008;218538;4;20081215 05:28;V;;;;;;
B;008;221027;5;20081215 05:28;;;94;EVERTON ST;HAMILTON;2303;404.7;M;20081023;20081127;480000;A;R;RESIDENCE;;FT;;0;AE356730;
C;008;221027;5;20081215 05:28;121/1043315;
D;008;221027;5;20081215 05:28;P;;;;;;
D;008;221027;5;20081215 05:28;P;;;;;;
D;008;221027;5;20081215 05:28;V;;;;;;
D;008;221027;5;20081215 05:28;V;;;;;;
B;008;221419;6;20081215 05:28;;;17;FAWCETT ST;MAYFIELD;2304;303.5;M;20081002;20081113;257000;A;R;RESIDENCE;;JD;;0;AE359183;
C;008;221419;6;20081215 05:28;13/K/3626;
D;008;221419;6;20081215 05:28;P;;;;;;
D;008;221419;6;20081215 05:28;V;;;;;;
B;008;214594;7;20081215 05:28;;;26;COUNCIL ST;COOKS HILL;2300;62;M;20081010;20081121;410000;A;R;RESIDENCE;;KA;;0;AE357178;
C;008;214594;7;20081215 05:28;1/997798;
D;008;214594;7;20081215 05:28;P;;;;;;
D;008;214594;7;20081215 05:28;V;;;;;;
D;008;214594;7;20081215 05:28;V;;;;;;
B;008;229716;8;20081215 05:28;;;299;HUNTER ST;NEWCASTLE;2300;526.1;M;20080401;20080627;1160000;B;3;COMMERCIAL;;LG;;0;AE99016;
C;008;229716;8;20081215 05:28;42/152427;
D;008;229716;8;20081215 05:28;P;;;;;;
D;008;229716;8;20081215 05:28;V;;;;;;
B;008;229943;9;20081215 05:28;;;684;HUNTER ST;NEWCASTLE WEST;2302;2524;M;20080501;20081127;5665000;B;3;COMMERCIAL;;LG;;0;AE354991;
C;008;229943;9;20081215 05:28;11/872463;
D;008;229943;9;20081215 05:28;P;;;;;;
D;008;229943;9;20081215 05:28;V;;;;;;
B;008;230911;10;20081215 05:28;;;22;JANET ST;MEREWETHER;2291;2314;M;20081010;20081114;850000;A;R;RESIDENCE;;HL;;0;AE367070;
C;008;230911;10;20081215 05:28;2/153241;
D;008;230911;10;20081215 05:28;P;;;;;;
D;008;230911;10;20081215 05:28;V;;;;;;
D;008;230911;10;20081215 05:28;V;;;;;;
B;008;231806;11;20081215 05:28;;;24;JUSTIN PDE;ELERMORE VALE;2287;554.4;M;20081015;20081126;287650;A;R;RESIDENCE;;AL;;0;AE362318;
C;008;231806;11;20081215 05:28;18/250902;
D;008;231806;11;20081215 05:28;P;;;;;;
D;008;231806;11;20081215 05:28;P;;;;;;
D;008;231806;11;20081215 05:28;V;;;;;;
B;008;229233;12;20081215 05:28;;;16 A;HOPKINS ST;MEREWETHER;2291;252.9;M;20081020;20081117;520000;A;R;RESIDENCE;;HJ;;0;AE366904;
C;008;229233;12;20081215 05:28;2/741598;
D;008;229233;12;20081215 05:28;P;;;;;;
D;008;229233;12;20081215 05:28;P;;;;;;
D;008;229233;12;20081215 05:28;V;;;;;;
B;008;232022;13;20081215 05:28;;;4;KAURI CL;WALLSEND;2287;297.1;M;20081017;20081121;244000;A;R;RESIDENCE;;AJ;;0;AE358299;
C;008;232022;13;20081215 05:28;21/285525;
D;008;232022;13;20081215 05:28;P;;;;;;
D;008;232022;13;20081215 05:28;P;;;;;;
D;008;232022;13;20081215 05:28;V;;;;;;
B;008;232351;14;20081215 05:28;;;36;KENDALL ST;LAMBTON;2299;474.3;M;20081020;20081125;368800;A;R;RESIDENCE;;FB;;0;AE359820;
C;008;232351;14;20081215 05:28;1/795868;
D;008;232351;14;20081215 05:28;P;;;;;;
D;008;232351;14;20081215 05:28;P;;;;;;
D;008;232351;14;20081215 05:28;V;;;;;;
B;008;235492;15;20081215 05:28;;;98;LINDSAY ST;HAMILTON;2303;297.2;M;20081002;20081106;288000;A;R;RESIDENCE;;FS;;0;AE358862;
C;008;235492;15;20081215 05:28;5/928991;
D;008;235492;15;20081215 05:28;P;;;;;;
D;008;235492;15;20081215 05:28;P;;;;;;
D;008;235492;15;20081215 05:28;V;;;;;;
D;008;235492;15;20081215 05:28;V;;;;;;
B;008;233130;16;20081215 05:28;;;8;KING ST;SHORTLAND;2307;777.8;M;20081107;20081121;273000;A;R;RESIDENCE;;JM;;0;AE359677;
C;008;233130;16;20081215 05:28;8/24471;
D;008;233130;16;20081215 05:28;P;;;;;;
D;008;233130;16;20081215 05:28;V;;;;;;
D;008;233130;16;20081215 05:28;V;;;;;;
B;008;241878;17;20081215 05:28;;2;32;MORGAN ST;MEREWETHER;2291;;;20080929;20081114;190000;;R;RESIDENCE;2;;;0;AE357557;
C;008;241878;17;20081215 05:28;2/SP21825;
D;008;241878;17;20081215 05:28;P;;;;;;
D;008;241878;17;20081215 05:28;V;;;;;;
B;008;239582;18;20081215 05:28;;;11;MEADOW RD;NEW LAMBTON;2305;455.3;M;20080928;20081124;355000;A;R;RESIDENCE;;FE;;0;AE357948;
C;008;239582;18;20081215 05:28;43/13700;
D;008;239582;18;20081215 05:28;P;;;;;;
D;008;239582;18;20081215 05:28;P;;;;;;
D;008;239582;18;20081215 05:28;V;;;;;;
D;008;239582;18;20081215 05:28;V;;;;;;
B;008;239947;19;20081215 05:28;;;15;MEREWETHER ST;MEREWETHER;2291;512.2;M;20080822;20081125;950000;A;R;RESIDENCE;;HJ;;0;AE361079;
C;008;239947;19;20081215 05:28;1/150170;
D;008;239947;19;20081215 05:28;P;;;;;;
D;008;239947;19;20081215 05:28;V;;;;;;
B;008;240278;20;20081215 05:28;;;49;MICHAEL ST;NORTH LAMBTON;2299;398.4;M;20081024;20081121;255000;A;R;RESIDENCE;;JJ;;0;AE355584;
C;008;240278;20;20081215 05:28;10/18553;
D;008;240278;20;20081215 05:28;P;;;;;;
D;008;240278;20;20081215 05:28;V;;;;;;
B;008;248946;21;20081215 05:28;;;14;RAWSON ST;MAYFIELD;2304;449;M;20080807;20081120;237000;A;R;RESIDENCE;;JX;;0;AE357861;
C;008;248946;21;20081215 05:28;12/D/2619;
D;008;248946;21;20081215 05:28;P;;;;;;
D;008;248946;21;20081215 05:28;P;;;;;;
D;008;248946;21;20081215 05:28;V;;;;;;
B;008;248947;22;20081215 05:28;;;16;RAWSON ST;MAYFIELD;2304;442.6;M;20080813;20081120;270000;A;R;RESIDENCE;;JX;;0;AE366556;
C;008;248947;22;20081215 05:28;13/D/2619;
D;008;248947;22;20081215 05:28;P;;;;;;
D;008;248947;22;20081215 05:28;P;;;;;;
