A;050;20080908 01:04;VALNET;
B;050;484588;1;20080908 01:04;;;383;ALANA ST;EAST ALBURY;2640;777.8;M;20080725;20080821;255000;A;R;RESIDENCE;;AE;;0;AE173987;
C;050;484588;1;20080908 01:04;35/39164;
D;050;484588;1;20080908 01:04;P;;;;;;
D;050;484588;1;20080908 01:04;V;;;;;;
D;050;484588;1;20080908 01:04;V;;;;;;
D;050;484588;1;20080908 01:04;V;;;;;;
B;050;484839;2;20080908 01:04;;;366;ALLAWAH ST;NORTH ALBURY;2640;973.8;M;20080724;20080825;255000;A;R;RESIDENCE;;AJ;;0;AE178346;
C;050;484839;2;20080908 01:04;2/29425;
D;050;484839;2;20080908 01:04;P;;;;;;
D;050;484839;2;20080908 01:04;P;;;;;;
D;050;484839;2;20080908 01:04;V;;;;;;
D;050;484839;2;20080908 01:04;V;;;;;;
B;050;487650;3;20080908 01:04;;;320;CHRISTOPHER CT;LAVINGTON;2641;680.6;M;20080711;20080811;220000;A;R;RESIDENCE;;AL;;0;AE179222;
C;050;487650;3;20080908 01:04;159/244357;
D;050;487650;3;20080908 01:04;P;;;;;;
D;050;487650;3;20080908 01:04;V;;;;;;
D;050;487650;3;20080908 01:04;V;;;;;;
B;050;488121;4;20080908 01:04;;;6;CREIGHTON CT;LAVINGTON;2641;933.9;M;20080723;20080818;280000;A;R;RESIDENCE;;AL;;0;AE169009;
C;050;488121;4;20080908 01:04;22/802293;
D;050;488121;4;20080908 01:04;P;;;;;;
D;050;488121;4;20080908 01:04;P;;;;;;
D;050;488121;4;20080908 01:04;V;;;;;;
B;050;499442;5;20080908 01:04;;3;495;ROSE ST;LAVINGTON;2641;314.2;M;20080620;20080806;175000;A;R;RESIDENCE;;AL;;0;AE174770;
C;050;499442;5;20080908 01:04;4/285254;
D;050;499442;5;20080908 01:04;P;;;;;;
D;050;499442;5;20080908 01:04;V;;;;;;
D;050;499442;5;20080908 01:04;V;;;;;;
B;050;493959;6;20080908 01:04;;5;522;KIEWA PL;ALBURY;2640;;;20080806;20080822;180000;;R;RESIDENCE;5;;;0;AE176950;
C;050;493959;6;20080908 01:04;5/SP12592;
D;050;493959;6;20080908 01:04;P;;;;;;
D;050;493959;6;20080908 01:04;P;;;;;;
D;050;493959;6;20080908 01:04;V;;;;;;
B;050;499564;7;20080908 01:04;;;538;RYAN RD;NORTH ALBURY;2640;574.1;M;20080815;20080819;25000;A;R;RESIDENCE;;AT;;0;AE176291;
C;050;499564;7;20080908 01:04;370/259474;
D;050;499564;7;20080908 01:04;P;;;;;;
D;050;499564;7;20080908 01:04;V;;;;;;
D;050;499564;7;20080908 01:04;V;;;;;;
D;050;499564;7;20080908 01:04;V;;;;;;
B;050;499580;8;20080908 01:04;;;710;RYAN RD;ALBURY;2640;490.4;M;20080714;20080730;232000;A;R;RESIDENCE;;AK;;0;AE177100;
C;050;499580;8;20080908 01:04;7/867800;
