A;034;20080901 01:06;VALNET;
B;034;445459;1;20080901 01:06;;;11;UTAH CCT;POLO FLAT;2630;1935;M;20080616;20080630;105000;I;V;VACANT LAND;;CA;IV;0;AE74612;
C;034;445459;1;20080901 01:06;32/262989;
D;034;445459;1;20080901 01:06;P;;;;;;
D;034;445459;1;20080901 01:06;P;;;;;;
D;034;445459;1;20080901 01:06;V;;;;;;
B;034;442739;2;20080901 01:06;;;14;BAROONA AVE;COOMA;2630;708.2;M;20080620;20080730;145000;A;R;RESIDENCE;;AA;;0;AE161576;
C;034;442739;2;20080901 01:06;400/209291;
D;034;442739;2;20080901 01:06;P;;;;;;
D;034;442739;2;20080901 01:06;V;;;;;;
B;034;443213;3;20080901 01:06;;;13;CHAPMAN ST;COOMA;2630;1353;M;20080703;20080813;137000;A;R;RESIDENCE;;AZ;;0;AE159545;
C;034;443213;3;20080901 01:06;8/23927;
D;034;443213;3;20080901 01:06;P;;;;;;
D;034;443213;3;20080901 01:06;V;;;;;;
B;034;443402;4;20080901 01:06;;;50;CROMWELL ST;COOMA;2630;2163;M;20080708;20080812;146000;A;R;RESIDENCE;;AG;;0;AE159942;
C;034;443402;4;20080901 01:06;4/399747;
D;034;443402;4;20080901 01:06;P;;;;;;
D;034;443402;4;20080901 01:06;P;;;;;;
D;034;443402;4;20080901 01:06;V;;;;;;
B;034;443984;5;20080901 01:06;;;1;KAUFLINE CL;COOMA;2630;1119;M;20080702;20080812;80000;A;V;VACANT LAND;;AZ;;0;AE153953;
C;034;443984;5;20080901 01:06;468/42300;
D;034;443984;5;20080901 01:06;P;;;;;;
D;034;443984;5;20080901 01:06;V;;;;;;
D;034;443984;5;20080901 01:06;V;;;;;;
B;034;444703;6;20080901 01:06;;;6;NIMBY PL;COOMA;2630;909.8;M;20080620;20080718;247000;A;R;RESIDENCE;;AA;;0;AE153441;
C;034;444703;6;20080901 01:06;102/264423;
D;034;444703;6;20080901 01:06;P;;;;;;
D;034;444703;6;20080901 01:06;P;;;;;;
D;034;444703;6;20080901 01:06;V;;;;;;
D;034;444703;6;20080901 01:06;V;;;;;;
B;034;444874;7;20080901 01:06;;;38 A;ORANA AVE;COOMA;2630;943.9;M;20080528;20080801;220000;A;R;RESIDENCE;;AA;;0;AE160850;
C;034;444874;7;20080901 01:06;115/264423;
D;034;444874;7;20080901 01:06;P;;;;;;
D;034;444874;7;20080901 01:06;P;;;;;;
D;034;444874;7;20080901 01:06;V;;;;;;
B;034;3192072;8;20080901 01:06;;;48;SHARP ST;COOMA;2630;1491;M;20080514;20080630;530000;B;3;COMMERCIAL;;BF;;0;AE156087;
C;034;3192072;8;20080901 01:06;21/1083790;
D;034;3192072;8;20080901 01:06;P;;;;;;
D;034;3192072;8;20080901 01:06;V;;;;;;
Z;40;8;8;22;
