A;097;20080922 01:07;VALNET;
B;097;1003145;1;20080922 01:08;;;5 B;POOLE PL;SUNSHINE BAY;2536;;;20080807;20080904;350000;;R;RESIDENCE;2;;;0;AE205775;
C;097;1003145;1;20080922 01:08;2/SP64210;
D;097;1003145;1;20080922 01:08;P;;;;;;
D;097;1003145;1;20080922 01:08;V;;;;;;
D;097;1003145;1;20080922 01:08;V;;;;;;
B;097;3096032;2;20080922 01:08;;;74;OLD HWY;NAROOMA;2546;9913;M;20080804;20080911;730000;A;R;RESIDENCE;;WG;;0;AE211057;
C;097;3096032;2;20080922 01:08;21/1068832;
D;097;3096032;2;20080922 01:08;P;;;;;;
D;097;3096032;2;20080922 01:08;P;;;;;;
D;097;3096032;2;20080922 01:08;V;;;;;;
B;097;3128625;3;20080922 01:08;;;11175;PRINCES HWY;BENANDARAH;2536;2;H;20080814;20080905;420000;R;R;RESIDENCE;;LS;;0;AE205627;
C;097;3128625;3;20080922 01:08;371/1074285;
D;097;3128625;3;20080922 01:08;P;;;;;;
D;097;3128625;3;20080922 01:08;P;;;;;;
D;097;3128625;3;20080922 01:08;V;;;;;;
D;097;3128625;3;20080922 01:08;V;;;;;;
B;097;3130457;4;20080922 01:08;;;54;BELLBIRD DR;MALUA BAY;2536;676.1;M;20080707;20080818;92500;A;V;VACANT LAND;;XV;;0;AE198442;
C;097;3130457;4;20080922 01:08;127/1074245;
D;097;3130457;4;20080922 01:08;P;;;;;;
D;097;3130457;4;20080922 01:08;V;;;;;;
B;097;3326257;5;20080922 01:08;;;41;HIGH ST;BATEMANS BAY;2536;;;20080515;20080702;305000;;R;RESIDENCE;7;;;0;AE205519;
C;097;3326257;5;20080922 01:08;7/SP79102;
D;097;3326257;5;20080922 01:08;P;;;;;;
D;097;3326257;5;20080922 01:08;V;;;;;;
B;097;3372765;6;20080922 01:08;THE MOORINGS - BLOCK F;6;2152;GEORGE BASS DR;TOMAKIN;2537;;;20060609;20080502;330000;;R;RESIDENCE;1;;;0;AE196898;
C;097;3372765;6;20080922 01:08;1/SP80365;
D;097;3372765;6;20080922 01:08;P;;;;;;
D;097;3372765;6;20080922 01:08;V;;;;;;
B;097;3402661;7;20080922 01:08;;;;DWYERS CREEK RD;MORUYA;2537;2;H;20080731;20080903;230000;;V;VACANT LAND;;;;0;AE201829;
C;097;3402661;7;20080922 01:08;2/1129064;
D;097;3402661;7;20080922 01:08;P;;;;;;
D;097;3402661;7;20080922 01:08;P;;;;;;
D;097;3402661;7;20080922 01:08;V;;;;;;
D;097;3402661;7;20080922 01:08;V;;;;;;
B;097;1000961;8;20080922 01:08;;;141;COUNTRY CLUB DR;CATALINA;2536;682.8;M;20080808;20080905;220000;A;R;RESIDENCE;;XF;;0;AE205856;
C;097;1000961;8;20080922 01:08;635/249461;
D;097;1000961;8;20080922 01:08;P;;;;;;
D;097;1000961;8;20080922 01:08;V;;;;;;
B;097;1016639;9;20080922 01:08;;;300;PUNKALLA TILBA RD;CENTRAL TILBA;2546;3.435;H;20080724;20080904;440000;R;R;RESIDENCE;;MK;;0;AE203049;
C;097;1016639;9;20080922 01:08;11/1111850;
D;097;1016639;9;20080922 01:08;P;;;;;;
D;097;1016639;9;20080922 01:08;P;;;;;;
D;097;1016639;9;20080922 01:08;V;;;;;;
D;097;1016639;9;20080922 01:08;V;;;;;;
B;097;1003294;10;20080922 01:08;;;49;RIVERVIEW CRES;CATALINA;2536;600.7;M;20080716;20080808;317000;A;R;RESIDENCE;;YP;;0;AE169129;
C;097;1003294;10;20080922 01:08;40/30699;
D;097;1003294;10;20080922 01:08;P;;;;;;
D;097;1003294;10;20080922 01:08;P;;;;;;
D;097;1003294;10;20080922 01:08;V;;;;;;
B;097;1008858;11;20080922 01:08;;;520;BODALLA PARK DR;BODALLA;2545;1.864;H;20080811;20080822;345000;R;R;RESIDENCE;;LY;;0;AE209177;
C;097;1008858;11;20080922 01:08;133/1016043;
D;097;1008858;11;20080922 01:08;P;;;;;;
D;097;1008858;11;20080922 01:08;V;;;;;;
D;097;1008858;11;20080922 01:08;V;;;;;;
B;097;1016980;12;20080922 01:08;;;7;BARKER PDE;NAROOMA;2546;1217;M;20071015;20080728;45681;A;V;VACANT LAND;;WF;;0;AE113513;
C;097;1016980;12;20080922 01:08;2/1129727;
D;097;1016980;12;20080922 01:08;P;;;;;;
D;097;1016980;12;20080922 01:08;P;;;;;;
D;097;1016980;12;20080922 01:08;V;;;;;;
D;097;1016980;12;20080922 01:08;V;;;;;;
B;097;1017203;13;20080922 01:08;;5;19;COLLINS CRES;NAROOMA;2546;;;20080527;20080825;233000;;R;RESIDENCE;5;;;0;AE201059;
C;097;1017203;13;20080922 01:08;5/SP30988;
D;097;1017203;13;20080922 01:08;P;;;;;;
