A;217;20080922 01:13;VALNET;
B;217;3098476;1;20080922 01:13;;6;24;ANZAC AVE;SMEATON GRANGE;2567;;;20080722;20080910;340000;;3;INDUSTRIAL UN;6;;;0;AE204979;
C;217;3098476;1;20080922 01:13;6/SP73015;
D;217;3098476;1;20080922 01:13;P;;;;;;
D;217;3098476;1;20080922 01:13;P;;;;;;
D;217;3098476;1;20080922 01:13;V;;;;;;
B;217;3346562;2;20080922 01:13;;1;230;MOUNT ANNAN DR;MOUNT ANNAN;2567;;;20080810;20080904;452500;;R;RESIDENCE;1;;;0;AE203538;
C;217;3346562;2;20080922 01:13;1/SP79545;
D;217;3346562;2;20080922 01:13;P;;;;;;
D;217;3346562;2;20080922 01:13;P;;;;;;
D;217;3346562;2;20080922 01:13;V;;;;;;
D;217;3346562;2;20080922 01:13;V;;;;;;
B;217;3402723;3;20080922 01:13;;1;14;SEDGWICK ST;SMEATON GRANGE;2567;;;20080711;20080818;955020;;3;INDUSTRIAL;1;;;0;AE198197;
C;217;3402723;3;20080922 01:13;1/SP81024;
D;217;3402723;3;20080922 01:13;P;;;;;;
D;217;3402723;3;20080922 01:13;V;;;;;;
B;217;2291044;4;20080922 01:13;;;5;QUIG PL;NARELLAN VALE;2567;847.1;M;20080522;20080820;426000;A;R;RESIDENCE;;AT;;0;AE211191;
C;217;2291044;4;20080922 01:13;404/778702;
D;217;2291044;4;20080922 01:13;P;;;;;;
D;217;2291044;4;20080922 01:13;P;;;;;;
D;217;2291044;4;20080922 01:13;V;;;;;;
B;217;2293815;5;20080922 01:13;;;27 B;VENESS CCT;NARELLAN VALE;2567;343.6;M;20080806;20080910;284000;A;R;RESIDENCE;;AR;;0;AE209457;
C;217;2293815;5;20080922 01:13;2/847647;
D;217;2293815;5;20080922 01:13;P;;;;;;
D;217;2293815;5;20080922 01:13;P;;;;;;
D;217;2293815;5;20080922 01:13;V;;;;;;
B;217;2283133;6;20080922 01:13;;;12;CRYSTAL WAY;MOUNT ANNAN;2567;453.4;M;20080707;20080818;185000;A;V;VACANT LAND;;AQ;;0;AE201087;
C;217;2283133;6;20080922 01:13;943/881268;
D;217;2283133;6;20080922 01:13;P;;;;;;
D;217;2283133;6;20080922 01:13;P;;;;;;
D;217;2283133;6;20080922 01:13;V;;;;;;
D;217;2283133;6;20080922 01:13;V;;;;;;
B;217;2280847;7;20080922 01:13;;;187;BRINGELLY RD;LEPPINGTON;2179;1.874;H;20080725;20080819;1400000;R;R;RESIDENCE;;RE;;0;AE167137;
C;217;2280847;7;20080922 01:13;2/825670;
D;217;2280847;7;20080922 01:13;P;;;;;;
D;217;2280847;7;20080922 01:13;V;;;;;;
D;217;2280847;7;20080922 01:13;V;;;;;;
B;217;2294454;8;20080922 01:13;;;69;WELLING DR;NARELLAN VALE;2567;591.9;M;20080723;20080828;380000;A;R;RESIDENCE;;AT;;0;AE210042;
C;217;2294454;8;20080922 01:13;704/828428;
D;217;2294454;8;20080922 01:13;P;;;;;;
D;217;2294454;8;20080922 01:13;P;;;;;;
D;217;2294454;8;20080922 01:13;V;;;;;;
D;217;2294454;8;20080922 01:13;V;;;;;;
B;217;2289282;9;20080922 01:13;;;8;MORTON TCE;HARRINGTON PARK;2567;774.3;M;20080813;20080904;400000;A;R;RESIDENCE;;AW;;0;AE203337;
C;217;2289282;9;20080922 01:13;160/843696;
D;217;2289282;9;20080922 01:13;P;;;;;;
D;217;2289282;9;20080922 01:13;V;;;;;;
D;217;2289282;9;20080922 01:13;V;;;;;;
B;217;2286989;10;20080922 01:13;;;24;KIMBARRA AVE;CAMDEN;2570;695.6;M;20080801;20080908;350000;A;R;RESIDENCE;;AD;;0;AE207030;
C;217;2286989;10;20080922 01:13;44/24039;
D;217;2286989;10;20080922 01:13;P;;;;;;
D;217;2286989;10;20080922 01:13;V;;;;;;
B;217;2289643;11;20080922 01:13;;;4;NEW PL;NARELLAN VALE;2567;666.3;M;20080708;20080825;351000;A;R;RESIDENCE;;AR;;0;AE199113;
C;217;2289643;11;20080922 01:13;324/830474;
D;217;2289643;11;20080922 01:13;P;;;;;;
D;217;2289643;11;20080922 01:13;P;;;;;;
D;217;2289643;11;20080922 01:13;V;;;;;;
D;217;2289643;11;20080922 01:13;V;;;;;;
B;217;2281629;12;20080922 01:13;;;11;CAROLINE CHISHOLM DR;CAMDEN SOUTH;2570;695.6;M;20080722;20080905;372500;A;R;RESIDENCE;;AE;;0;AE206194;
C;217;2281629;12;20080922 01:13;40/241966;
D;217;2281629;12;20080922 01:13;P;;;;;;
D;217;2281629;12;20080922 01:13;P;;;;;;
D;217;2281629;12;20080922 01:13;V;;;;;;
B;217;2295092;13;20080922 01:13;;;10;WINSTON PL;NARELLAN VALE;2567;602.4;M;20080717;20080903;368000;A;R;RESIDENCE;;AR;;0;AE198094;
C;217;2295092;13;20080922 01:13;13/1010927;
D;217;2295092;13;20080922 01:13;P;;;;;;
D;217;2295092;13;20080922 01:13;P;;;;;;
D;217;2295092;13;20080922 01:13;V;;;;;;
B;217;2292590;14;20080922 01:13;;;15;STOCKMAN RD;CURRANS HILL;2567;613.3;M;20080719;20080829;395000;A;R;RESIDENCE;;AN;;0;AE198806;
C;217;2292590;14;20080922 01:13;360/1006335;
D;217;2292590;14;20080922 01:13;P;;;;;;
D;217;2292590;14;20080922 01:13;P;;;;;;
D;217;2292590;14;20080922 01:13;V;;;;;;
B;217;2292651;15;20080922 01:13;;;5;SUNNYDALE PL;NARELLAN;2567;302.4;M;20080728;20080827;310000;A;R;RESIDENCE;;AP;;0;AE199674;
C;217;2292651;15;20080922 01:13;4/285124;
D;217;2292651;15;20080922 01:13;P;;;;;;
D;217;2292651;15;20080922 01:13;V;;;;;;
D;217;2292651;15;20080922 01:13;V;;;;;;
B;217;2295272;16;20080922 01:13;;;13;WRIGHT PL;NARELLAN VALE;2567;482.1;M;20080725;20080905;350000;A;R;RESIDENCE;;AR;;0;AE209730;
C;217;2295272;16;20080922 01:13;1307/853902;
D;217;2295272;16;20080922 01:13;P;;;;;;
D;217;2295272;16;20080922 01:13;P;;;;;;
D;217;2295272;16;20080922 01:13;V;;;;;;
D;217;2295272;16;20080922 01:13;V;;;;;;
B;217;2287543;17;20080922 01:13;;;13;LILY CT;NARELLAN VALE;2567;656.9;M;20080722;20080902;430000;A;R;RESIDENCE;;AX;;0;AE203745;
C;217;2287543;17;20080922 01:13;1009/871778;
D;217;2287543;17;20080922 01:13;P;;;;;;
D;217;2287543;17;20080922 01:13;P;;;;;;
D;217;2287543;17;20080922 01:13;V;;;;;;
D;217;2287543;17;20080922 01:13;V;;;;;;
B;217;2284878;18;20080922 01:13;;;5;KIRKHAM ST;NARELLAN;2567;1672;M;20080404;20080521;200000;I;3;SHOPS&OFFICES;;FA;;24;AE145570;
C;217;2284878;18;20080922 01:13;32/568672;
D;217;2284878;18;20080922 01:13;P;;;;;;
D;217;2284878;18;20080922 01:13;P;;;;;;
D;217;2284878;18;20080922 01:13;P;;;;;;
D;217;2284878;18;20080922 01:13;V;;;;;;
D;217;2284878;18;20080922 01:13;V;;;;;;
D;217;2284878;18;20080922 01:13;V;;;;;;
D;217;2284878;18;20080922 01:13;V;;;;;;
D;217;2284878;18;20080922 01:13;V;;;;;;
B;217;2290409;19;20080922 01:13;;;3;PEACOCK WAY;CURRANS HILL;2567;525.6;M;20080720;20080902;313000;A;R;RESIDENCE;;AN;;0;AE198035;
C;217;2290409;19;20080922 01:13;2008/810056;
D;217;2290409;19;20080922 01:13;P;;;;;;
D;217;2290409;19;20080922 01:13;P;;;;;;
D;217;2290409;19;20080922 01:13;V;;;;;;
B;217;2293120;20;20080922 01:13;;;8;THE RIVULET;MOUNT ANNAN;2567;572.7;M;20080725;20080905;490000;A;R;RESIDENCE;;AQ;;0;AE206134;
C;217;2293120;20;20080922 01:13;1013/882280;
D;217;2293120;20;20080922 01:13;P;;;;;;
D;217;2293120;20;20080922 01:13;P;;;;;;
D;217;2293120;20;20080922 01:13;V;;;;;;
D;217;2293120;20;20080922 01:13;V;;;;;;
B;217;2293409;21;20080922 01:13;;;8;TODD PL;MOUNT ANNAN;2567;766.8;M;20080628;20080825;359950;A;R;RESIDENCE;;AQ;;0;AE205661;
C;217;2293409;21;20080922 01:13;8004/808582;
D;217;2293409;21;20080922 01:13;P;;;;;;
D;217;2293409;21;20080922 01:13;P;;;;;;
D;217;2293409;21;20080922 01:13;V;;;;;;
B;217;2280215;22;20080922 01:13;;;20;BENWERRIN CRES;GRASMERE;2570;4000;M;20080718;20080825;590000;R;R;RESIDENCE;;RC;;0;AE202604;
C;217;2280215;22;20080922 01:13;54/1000915;
D;217;2280215;22;20080922 01:13;P;;;;;;
D;217;2280215;22;20080922 01:13;P;;;;;;
D;217;2280215;22;20080922 01:13;V;;;;;;
D;217;2280215;22;20080922 01:13;V;;;;;;
B;217;3003786;23;20080922 01:13;;;9;CHARKER DR;HARRINGTON PARK;2567;343.2;M;20080730;20080903;420000;A;R;RESIDENCE;;AW;;0;AE201488;
C;217;3003786;23;20080922 01:13;11/1037540;
D;217;3003786;23;20080922 01:13;P;;;;;;
D;217;3003786;23;20080922 01:13;V;;;;;;
D;217;3003786;23;20080922 01:13;V;;;;;;
Z;128;23;23;80;
