A;233;20081201 01:17;VALNET;
B;233;2612224;1;20081201 01:17;;;72;BOURKE ST;BREWARRINA;2839;1012;M;20080924;20081105;35000;Z;R;RESIDENCE;;AC;;0;AE344636;
C;233;2612224;1;20081201 01:17;12/16/758161;
D;233;2612224;1;20081201 01:17;P;;;;;;
D;233;2612224;1;20081201 01:17;V;;;;;;
B;233;2612920;2;20081201 01:17;;;;BORA;BREWARRINA;2839;6703;H;20080905;20081107;830000;R;3;FARM/RURAL;;WC;;0;AE330961;
C;233;2612920;2;20081201 01:17;110/760481 111/760482 Western Land Lease 1401 Western Land Lease 949;
D;233;2612920;2;20081201 01:17;P;;;;;;
D;233;2612920;2;20081201 01:17;P;;;;;;
D;233;2612920;2;20081201 01:17;P;;;;;;
D;233;2612920;2;20081201 01:17;V;;;;;;
B;233;3101285;3;20081201 01:17;;;;PART 'YARRAWIN';BREWARRINA;2839;21529.1;H;20071211;20071211;583333;R;3;FARM;;CB;;0;AE47624;
C;233;3101285;3;20081201 01:17;17/751554 30, 37, 43, 48/751599 11, 12, 13, 14, 15, 20, 31, 43/751623 ;
C;233;3101285;3;20081201 01:17;1305/762894 1307/762896 1308/762897 6109/768962 Western Land Lease 332;
C;233;3101285;3;20081201 01:17;6 Western Land Lease 3328 Western Land Lease 3329 Western Land Lease 3;
C;233;3101285;3;20081201 01:17;338;
D;233;3101285;3;20081201 01:17;P;;;;;;
D;233;3101285;3;20081201 01:17;V;;;;;;
D;233;3101285;3;20081201 01:17;V;;;;;;
D;233;3101285;3;20081201 01:17;V;;;;;;
D;233;3101285;3;20081201 01:17;V;;;;;;
D;233;3101285;3;20081201 01:17;V;;;;;;
D;233;3101285;3;20081201 01:17;V;;;;;;
D;233;3101285;3;20081201 01:17;V;;;;;;
B;233;3101285;4;20081201 01:17;;;;PART "YARRAWIN";BREWARRINA;2839;21529.1;H;20071211;20071211;583333;R;3;FARM;;CB;;0;AE47625;
C;233;3101285;4;20081201 01:17;17/751554 30, 37, 43, 48/751599 11, 12, 13, 14, 15, 20, 31, 43/751623 ;
C;233;3101285;4;20081201 01:17;1305/762894 1307/762896 1308/762897 6109/768962 Western Land Lease 332;
C;233;3101285;4;20081201 01:17;6 Western Land Lease 3328 Western Land Lease 3329 Western Land Lease 3;
C;233;3101285;4;20081201 01:17;338;
D;233;3101285;4;20081201 01:17;P;;;;;;
D;233;3101285;4;20081201 01:17;V;;;;;;
D;233;3101285;4;20081201 01:17;V;;;;;;
D;233;3101285;4;20081201 01:17;V;;;;;;
D;233;3101285;4;20081201 01:17;V;;;;;;
D;233;3101285;4;20081201 01:17;V;;;;;;
D;233;3101285;4;20081201 01:17;V;;;;;;
D;233;3101285;4;20081201 01:17;V;;;;;;
B;233;3420495;5;20081201 01:17;PART YARKIETA;;;EAST CULGOA RD;BREWARRINA;2839;6808;H;20080912;20081024;875000;;3;FARM;;;;0;AE305934;
C;233;3420495;5;20081201 01:17;3927/766400 Western Land Lease 8104;
D;233;3420495;5;20081201 01:17;P;;;;;;
D;233;3420495;5;20081201 01:17;V;;;;;;
D;233;3420495;5;20081201 01:17;V;;;;;;
D;233;3420495;5;20081201 01:17;V;;;;;;
D;233;3420495;5;20081201 01:17;V;;;;;;
Z;45;5;11;27;
