A;171;20081201 01:13;VALNET;
B;171;1805136;1;20081201 01:13;;;28;BARNBY ST;MURWILLUMBAH;2484;531.1;M;20080922;20081022;296000;A;R;RESIDENCE;;JM;;0;AE316648;
C;171;1805136;1;20081201 01:13;32/25665;
D;171;1805136;1;20081201 01:13;P;;;;;;
D;171;1805136;1;20081201 01:13;P;;;;;;
D;171;1805136;1;20081201 01:13;V;;;;;;
B;171;1803430;2;20081201 01:13;;4;38;ADELAIDE ST;TWEED HEADS;2485;;;20081017;20081106;175000;;V;VACANT LAND;4;;;0;AE328371;
C;171;1803430;2;20081201 01:13;4/SP35585;
D;171;1803430;2;20081201 01:13;P;;;;;;
D;171;1803430;2;20081201 01:13;P;;;;;;
D;171;1803430;2;20081201 01:13;V;;;;;;
B;171;1804584;3;20081201 01:13;;;19;BAKER ST;MURWILLUMBAH;2484;834.7;M;20080930;20081030;300000;A;R;RESIDENCE;;JM;;0;AE344460;
C;171;1804584;3;20081201 01:13;38/35585;
D;171;1804584;3;20081201 01:13;P;;;;;;
D;171;1804584;3;20081201 01:13;P;;;;;;
D;171;1804584;3;20081201 01:13;V;;;;;;
D;171;1804584;3;20081201 01:13;V;;;;;;
B;171;2858728;4;20081201 01:13;;;17;EBONY CT;CASUARINA;2487;645.2;M;20081008;20081110;1000000;A;R;RESIDENCE;;LT;;0;AE338247;
C;171;2858728;4;20081201 01:13;160/1031933;
D;171;2858728;4;20081201 01:13;P;;;;;;
D;171;2858728;4;20081201 01:13;V;;;;;;
B;171;3137975;5;20081201 01:13;;;;GUNNAMATTA AVE;KINGSCLIFF;2487;;;20081009;20081030;317000;;R;RESIDENCE;136;;;0;AE334643;
C;171;3137975;5;20081201 01:13;136/SP73905;
D;171;3137975;5;20081201 01:13;P;;;;;;
D;171;3137975;5;20081201 01:13;P;;;;;;
D;171;3137975;5;20081201 01:13;V;;;;;;
D;171;3137975;5;20081201 01:13;V;;;;;;
B;171;3401733;6;20081201 01:13;COTTON BEACH;;;CASUARINA WAY;CASUARINA;2487;;;20080822;20080916;773000;;R;RESIDENCE;89;;;0;AE336296;
C;171;3401733;6;20081201 01:13;89/SP81047;
D;171;3401733;6;20081201 01:13;P;;;;;;
D;171;3401733;6;20081201 01:13;V;;;;;;
B;171;3401733;7;20081201 01:13;COTTON BEACH;;;CASUARINA WAY;CASUARINA;2487;;;20061122;20080822;905000;;R;RESIDENCE;108;;;0;AE337233;
C;171;3401733;7;20081201 01:13;108/SP81047;
D;171;3401733;7;20081201 01:13;P;;;;;;
D;171;3401733;7;20081201 01:13;V;;;;;;
B;171;3397867;8;20081201 01:13;;2;2;BEECH LANE;CASUARINA;2487;;;20080905;20081003;650000;;R;RESIDENCE;2;;;0;AE328946;
C;171;3397867;8;20081201 01:13;2/SP80883;
D;171;3397867;8;20081201 01:13;P;;;;;;
D;171;3397867;8;20081201 01:13;V;;;;;;
D;171;3397867;8;20081201 01:13;V;;;;;;
D;171;3397867;8;20081201 01:13;V;;;;;;
D;171;3397867;8;20081201 01:13;V;;;;;;
B;171;1834062;9;20081201 01:13;;;327;TERRANORA RD S;TERRANORA;2486;676.6;M;20080731;20081105;410000;R;R;RESIDENCE;;RB;;0;AE331856;
C;171;1834062;9;20081201 01:13;20/212092;
D;171;1834062;9;20081201 01:13;P;;;;;;
D;171;1834062;9;20081201 01:13;P;;;;;;
D;171;1834062;9;20081201 01:13;P;;;;;;
D;171;1834062;9;20081201 01:13;V;;;;;;
B;171;1818071;10;20081201 01:13;;6;3;ISLAND DR;TWEED HEADS;2485;;;20080703;20081114;550000;;R;RESIDENCE;6;;;0;AE338835;
C;171;1818071;10;20081201 01:13;6/SP30843;
D;171;1818071;10;20081201 01:13;P;;;;;;
D;171;1818071;10;20081201 01:13;P;;;;;;
D;171;1818071;10;20081201 01:13;V;;;;;;
D;171;1818071;10;20081201 01:13;V;;;;;;
