A;135;20081020 01:11;VALNET;
B;135;1309475;1;20081020 01:11;;;44;BEAUMONT ST;AUBURN;2144;612.43;M;20080829;20081001;380000;A;R;RESIDENCE;;HD;;0;AE255401;
C;135;1309475;1;20081020 01:11;26/C/8499;
D;135;1309475;1;20081020 01:11;P;;;;;;
D;135;1309475;1;20081020 01:11;P;;;;;;
D;135;1309475;1;20081020 01:11;V;;;;;;
D;135;1309475;1;20081020 01:11;V;;;;;;
D;135;1309475;1;20081020 01:11;V;;;;;;
B;135;1309536;2;20081020 01:11;;;22;BELGIUM ST;AUBURN;2144;764.9;M;20080822;20081003;390000;A;R;RESIDENCE;;HD;;0;AE252281;
C;135;1309536;2;20081020 01:11;39/8215;
D;135;1309536;2;20081020 01:11;P;;;;;;
D;135;1309536;2;20081020 01:11;V;;;;;;
B;135;1315189;3;20081020 01:11;;3;30;FRANCES ST;LIDCOMBE;2141;;;20080903;20081003;318000;;R;RESIDENCE;3;;;0;AE257660;
C;135;1315189;3;20081020 01:11;3/SP9604;
D;135;1315189;3;20081020 01:11;P;;;;;;
D;135;1315189;3;20081020 01:11;V;;;;;;
D;135;1315189;3;20081020 01:11;V;;;;;;
B;135;1321450;4;20081020 01:11;;5;95;NORTHUMBERLAND RD;AUBURN;2144;;;20080830;20080926;200000;;R;RESIDENCE;5;;;0;AE249803;
C;135;1321450;4;20081020 01:11;5/SP9587;
D;135;1321450;4;20081020 01:11;P;;;;;;
D;135;1321450;4;20081020 01:11;V;;;;;;
D;135;1321450;4;20081020 01:11;V;;;;;;
B;135;1310320;5;20081020 01:11;;;67;BOMBAY ST;LIDCOMBE;2141;486.9;M;20080906;20081007;535000;A;R;RESIDENCE;;HB;;0;AE261298;
C;135;1310320;5;20081020 01:11;70/13268;
D;135;1310320;5;20081020 01:11;P;;;;;;
D;135;1310320;5;20081020 01:11;P;;;;;;
D;135;1310320;5;20081020 01:11;V;;;;;;
B;135;1310606;6;20081020 01:11;;;6;BUD GREENSPAN CCT;LIDCOMBE;2141;385.3;M;20080802;20080917;617000;A;R;RESIDENCE;;HC;;0;AE258144;
