A;093;20080915 01:08;VALNET;
B;093;3053130;1;20080915 01:08;;;12 B;LAKEVIEW PDE;WARRIEWOOD;2102;780;M;20080702;20080828;922500;A;R;RESIDENCE;;HB;;0;AE187317;
C;093;3053130;1;20080915 01:08;653/1062415;
D;093;3053130;1;20080915 01:08;P;;;;;;
D;093;3053130;1;20080915 01:08;P;;;;;;
D;093;3053130;1;20080915 01:08;V;;;;;;
D;093;3053130;1;20080915 01:08;V;;;;;;
B;093;3078355;2;20080915 01:08;;;21;MAHOGANY BVD;WARRIEWOOD;2102;315;M;20080613;20080815;800000;A;R;RESIDENCE;;HB;;0;AE188706;
C;093;3078355;2;20080915 01:08;2007/1048221;
D;093;3078355;2;20080915 01:08;P;;;;;;
D;093;3078355;2;20080915 01:08;P;;;;;;
D;093;3078355;2;20080915 01:08;V;;;;;;
B;093;3364417;3;20080915 01:08;;8;1658;PITTWATER RD;MONA VALE;2103;;;20070822;20080218;775000;;R;RESIDENCE;8;;;0;AE191203;
C;093;3364417;3;20080915 01:08;8/SP80146;
D;093;3364417;3;20080915 01:08;P;;;;;;
D;093;3364417;3;20080915 01:08;V;;;;;;
B;093;3392079;4;20080915 01:08;;6;24;WARATAH ST;MONA VALE;2103;;;20080410;20080709;490000;;R;RESIDENCE;6;;BS;0;AE80151;
C;093;3392079;4;20080915 01:08;6/SP80811;
D;093;3392079;4;20080915 01:08;P;;;;;;
D;093;3392079;4;20080915 01:08;V;;;;;;
B;093;3407294;5;20080915 01:08;;;1090;BARRENJOEY RD;PALM BEACH;2108;1233;M;20080526;20080811;880000;;V;VACANT LAND;;;;0;AE155872;
C;093;3407294;5;20080915 01:08;66/1046153;
D;093;3407294;5;20080915 01:08;P;;;;;;
D;093;3407294;5;20080915 01:08;P;;;;;;
D;093;3407294;5;20080915 01:08;V;;;;;;
B;093;3394557;6;20080915 01:08;;;12;JUBILEE AVE;WARRIEWOOD;2102;;;20080716;20080829;411400;;V;VACANT LAND;69;;;0;AE193385;
C;093;3394557;6;20080915 01:08;69/SP80639;
D;093;3394557;6;20080915 01:08;P;;;;;;
D;093;3394557;6;20080915 01:08;P;;;;;;
D;093;3394557;6;20080915 01:08;V;;;;;;
B;093;3394557;7;20080915 01:08;;;12;JUBILEE AVE;WARRIEWOOD;2102;;;20080702;20080730;387750;;3;COMMERCIAL;72;;;0;AE194509;
C;093;3394557;7;20080915 01:08;72/SP80639;
D;093;3394557;7;20080915 01:08;P;;;;;;
D;093;3394557;7;20080915 01:08;V;;;;;;
B;093;983587;8;20080915 01:08;;3;2;FOREST RD;WARRIEWOOD;2102;;;20080224;20080313;577000;;R;RESIDENCE;63;;;0;AE1357;
C;093;983587;8;20080915 01:08;63/SP38285;
D;093;983587;8;20080915 01:08;P;;;;;;
D;093;983587;8;20080915 01:08;P;;;;;;
D;093;983587;8;20080915 01:08;V;;;;;;
B;093;991804;9;20080915 01:08;;;1803;PITTWATER RD;MONA VALE;2103;848.1;M;20080630;20080813;930000;A;R;RESIDENCE;;HA;;0;AE169032;
C;093;991804;9;20080915 01:08;11/588908;
D;093;991804;9;20080915 01:08;P;;;;;;
D;093;991804;9;20080915 01:08;P;;;;;;
D;093;991804;9;20080915 01:08;V;;;;;;
B;093;989306;10;20080915 01:08;;;87;MONA VALE RD;MONA VALE;2103;524.8;M;20080528;20080828;670000;A;R;RESIDENCE;;HB;;0;AE189332;
C;093;989306;10;20080915 01:08;10/13150;
D;093;989306;10;20080915 01:08;P;;;;;;
D;093;989306;10;20080915 01:08;P;;;;;;
D;093;989306;10;20080915 01:08;V;;;;;;
B;093;997438;11;20080915 01:08;;;160;WARRIEWOOD RD;WARRIEWOOD;2102;923.2;M;20060331;20080702;400000;A;R;RESIDENCE;;HB;;50;AE80969;
C;093;997438;11;20080915 01:08;7/7827;
D;093;997438;11;20080915 01:08;P;;;;;;
D;093;997438;11;20080915 01:08;P;;;;;;
D;093;997438;11;20080915 01:08;P;;;;;;
D;093;997438;11;20080915 01:08;P;;;;;;
D;093;997438;11;20080915 01:08;V;;;;;;
B;093;989387;12;20080915 01:08;PITTWATER VILLAGE;24;16;MONA VALE RD;MONA VALE;2103;;;20080501;20080523;360000;;R;RESIDENCE;50;;;0;AE191450;
C;093;989387;12;20080915 01:08;50/SP33644;
D;093;989387;12;20080915 01:08;P;;;;;;
D;093;989387;12;20080915 01:08;V;;;;;;
B;093;992290;13;20080915 01:08;;;207;POWDERWORKS RD;ELANORA HEIGHTS;2101;708.2;M;20080623;20080818;798000;A;R;RESIDENCE;;HF;;0;AE189263;
C;093;992290;13;20080915 01:08;236/27013;
D;093;992290;13;20080915 01:08;P;;;;;;
D;093;992290;13;20080915 01:08;P;;;;;;
D;093;992290;13;20080915 01:08;V;;;;;;
D;093;992290;13;20080915 01:08;V;;;;;;
B;093;976422;14;20080915 01:08;;;44;ALEXANDRA CRES;BAYVIEW;2104;720.8;M;20080710;20080829;1230000;A;R;RESIDENCE;;HA;;0;AE197016;
C;093;976422;14;20080915 01:08;2/210907;
D;093;976422;14;20080915 01:08;P;;;;;;
D;093;976422;14;20080915 01:08;P;;;;;;
D;093;976422;14;20080915 01:08;V;;;;;;
D;093;976422;14;20080915 01:08;V;;;;;;
B;093;976789;15;20080915 01:08;;;11;ANNAM RD;BAYVIEW;2104;694.2;M;20080417;20080827;875000;A;R;RESIDENCE;;HA;;0;AE182645;
C;093;976789;15;20080915 01:08;5/261454;
D;093;976789;15;20080915 01:08;P;;;;;;
D;093;976789;15;20080915 01:08;P;;;;;;
D;093;976789;15;20080915 01:08;V;;;;;;
D;093;976789;15;20080915 01:08;V;;;;;;
B;093;984923;16;20080915 01:08;;;6;GRANDVIEW DR;NEWPORT;2106;467.9;M;20080710;20080821;685000;A;R;RESIDENCE;;HN;;0;AE196000;
C;093;984923;16;20080915 01:08;98/16029;
D;093;984923;16;20080915 01:08;P;;;;;;
D;093;984923;16;20080915 01:08;V;;;;;;
D;093;984923;16;20080915 01:08;V;;;;;;
B;093;987678;17;20080915 01:08;;5;4;LIVINGSTONE PL;NEWPORT;2106;;;20080711;20080822;385000;;R;RESIDENCE;5;;;0;AE196169;
C;093;987678;17;20080915 01:08;5/SP1886;
D;093;987678;17;20080915 01:08;P;;;;;;
D;093;987678;17;20080915 01:08;V;;;;;;
B;093;985205;18;20080915 01:08;;5;19;HEATH ST;MONA VALE;2103;;;20080721;20080901;474500;;R;RESIDENCE;5;;;0;AE194521;
C;093;985205;18;20080915 01:08;5/SP2869;
D;093;985205;18;20080915 01:08;P;;;;;;
D;093;985205;18;20080915 01:08;V;;;;;;
D;093;985205;18;20080915 01:08;V;;;;;;
B;093;985256;19;20080915 01:08;;;78;HERBERT AVE;NEWPORT;2106;1739;M;20080711;20080829;1650000;A;R;RESIDENCE;;HN;;0;AE194845;
C;093;985256;19;20080915 01:08;151/225585;
D;093;985256;19;20080915 01:08;P;;;;;;
D;093;985256;19;20080915 01:08;P;;;;;;
D;093;985256;19;20080915 01:08;V;;;;;;
D;093;985256;19;20080915 01:08;V;;;;;;
B;093;977220;20;20080915 01:08;;87;82;AVALON PDE;AVALON;2107;;;20080528;20080703;395000;;R;RESIDENCE;128;;;0;AE188384;
C;093;977220;20;20080915 01:08;128/SP35057;
D;093;977220;20;20080915 01:08;P;;;;;;
D;093;977220;20;20080915 01:08;V;;;;;;
D;093;977220;20;20080915 01:08;V;;;;;;
B;093;990831;21;20080915 01:08;;;11;PALM RD;NEWPORT;2106;581.7;M;20080821;20080821;1050000;A;R;RESIDENCE;;HZ;;0;AE184892;
C;093;990831;21;20080915 01:08;38/10529;
D;093;990831;21;20080915 01:08;P;;;;;;
D;093;990831;21;20080915 01:08;P;;;;;;
D;093;990831;21;20080915 01:08;V;;;;;;
B;093;982966;22;20080915 01:08;;;112;ELIMATTA RD;MONA VALE;2103;1777;M;20080611;20080801;1295000;A;R;RESIDENCE;;HB;;0;AE169060;
C;093;982966;22;20080915 01:08;12X/410615;
D;093;982966;22;20080915 01:08;P;;;;;;
D;093;982966;22;20080915 01:08;P;;;;;;
D;093;982966;22;20080915 01:08;V;;;;;;
