A;007;20081215 05:28;VALNET;
B;007;3417733;1;20081215 05:28;;1;12;KENNEDY CL;MUSWELLBROOK;2333;;;20080804;20081128;290000;;R;RESIDENCE;;;;0;AE365105;
C;007;3417733;1;20081215 05:28;101/1132236;
D;007;3417733;1;20081215 05:28;P;;;;;;
D;007;3417733;1;20081215 05:28;V;;;;;;
D;007;3417733;1;20081215 05:28;V;;;;;;
B;007;199893;2;20081215 05:28;;;6;PINOT ST;MUSWELLBROOK;2333;1101;M;20080924;20081111;360000;A;R;RESIDENCE;;AM;;0;AE359410;
C;007;199893;2;20081215 05:28;167/261833;
D;007;199893;2;20081215 05:28;P;;;;;;
D;007;199893;2;20081215 05:28;V;;;;;;
D;007;199893;2;20081215 05:28;V;;;;;;
B;007;200385;3;20081215 05:28;;;66;SHIRAZ ST;MUSWELLBROOK;2333;955.4;M;20081010;20081121;315000;A;R;RESIDENCE;;AM;;0;AE360475;
C;007;200385;3;20081215 05:28;51/260394;
D;007;200385;3;20081215 05:28;P;;;;;;
D;007;200385;3;20081215 05:28;V;;;;;;
B;007;195781;4;20081215 05:28;;;4;MARTINDALE ST;DENMAN;2328;1821;M;20080925;20081027;305000;A;R;RESIDENCE;;DG;;0;AE365794;
C;007;195781;4;20081215 05:28;12/239428;
D;007;195781;4;20081215 05:28;P;;;;;;
D;007;195781;4;20081215 05:28;P;;;;;;
D;007;195781;4;20081215 05:28;V;;;;;;
D;007;195781;4;20081215 05:28;V;;;;;;
B;007;3215580;5;20081215 05:28;;31;35;RUTHERFORD RD;MUSWELLBROOK;2333;8083;M;20080306;20080808;5390000;B;R;RESIDENCE;;BL;;0;AE180823;
C;007;3215580;5;20081215 05:28;1/1090457;
D;007;3215580;5;20081215 05:28;P;;;;;;
D;007;3215580;5;20081215 05:28;V;;;;;;
Z;26;5;5;14;
