A;053;20081222 01:08;VALNET;
B;053;510682;1;20081222 01:08;;;;PH DUNKELD;CONARGO;2710;34547.38;H;20080822;20080919;10287020;R;3;FARM;;RG;;0;AE253257;
C;053;510682;1;20081222 01:08;1, 2, 3, 4, 5, 6, 7, 8/113621 1, 2, 3, 4, 5/113622 2, 3, 4, 5, 6, 7, 8;
C;053;510682;1;20081222 01:08;, 9, 10, 11, 12/113623 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, ;
C;053;510682;1;20081222 01:08;15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32;
C;053;510682;1;20081222 01:08;, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, ;
C;053;510682;1;20081222 01:08;50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67;
C;053;510682;1;20081222 01:08;, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79/756262 1, 2, 3, 4, 5,;
C;053;510682;1;20081222 01:08; 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 2;
C;053;510682;1;20081222 01:08;6, 27, 28, 29, 32, 33, 34, 35, 36, 37, 38, 40, 41, 44, 45, 47, 51, 53,;
C;053;510682;1;20081222 01:08; 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 7;
C;053;510682;1;20081222 01:08;2, 73, 74, 75/756279 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 3;
C;053;510682;1;20081222 01:08;5, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52,;
C;053;510682;1;20081222 01:08; 53, 54, 55, 56, 57, 58, 59, 60, 62, 63, 71, 72, 74, 75, 76, 77, 78, 7;
C;053;510682;1;20081222 01:08;9, 80, 81/756280 1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14, 15, 16, 17, 18,;
C;053;510682;1;20081222 01:08; 19, 20, 21, 22, 23, 24, 25, 26, 27, 28/756294 1, 2, 3, 4, 5, 6, 7, 8,;
C;053;510682;1;20081222 01:08; 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27;
C;053;510682;1;20081222 01:08;, 29, 30, 31, 32, 33, 34, 35, 36, 40, 47, 48, 49, 50, 51, 52, 53, 54, ;
C;053;510682;1;20081222 01:08;55, 56/756300 44, 45, 46, 73/756340 20, 21, 22, 23, 24, 25, 26, 27, 28;
C;053;510682;1;20081222 01:08;, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 77, 92, 93, 98, 99, 110, 111;
C;053;510682;1;20081222 01:08;, 112/756345 1, 2, 3, 4, 5, 6, 7, 8, 9/1132621 1, 2, 3, 4, 5, 6, 7, 8/;
C;053;510682;1;20081222 01:08;1132623 Occupation Permit 232 WB 198118 WB 50BL198114 WB 50BL198115 WB;
C;053;510682;1;20081222 01:08; 50BL198117 WB 50BL198119 WB 50BL198120;
D;053;510682;1;20081222 01:08;P;;;;;;
D;053;510682;1;20081222 01:08;V;;;;;;
Z;26;1;21;2;
