A;135;20081201 01:10;VALNET;
B;135;1308654;1;20081201 01:10;;;29;ANTWERP ST;AUBURN;2144;764.9;M;20080929;20081029;490000;A;R;RESIDENCE;;HD;;0;AE338980;
C;135;1308654;1;20081201 01:10;70/8215;
D;135;1308654;1;20081201 01:10;P;;;;;;
D;135;1308654;1;20081201 01:10;P;;;;;;
D;135;1308654;1;20081201 01:10;V;;;;;;
B;135;1311321;2;20081201 01:10;;;19;CHILDS ST;LIDCOMBE;2141;490.4;M;20080926;20081118;560000;A;R;RESIDENCE;;HB;;0;AE341692;
C;135;1311321;2;20081201 01:10;16/6258;
D;135;1311321;2;20081201 01:10;P;;;;;;
D;135;1311321;2;20081201 01:10;V;;;;;;
D;135;1311321;2;20081201 01:10;V;;;;;;
B;135;1314048;3;20081201 01:10;;;91;DUDLEY ST;BERALA;2141;423.7;M;20080930;20081111;360000;A;R;RESIDENCE;;HE;;0;AE333945;
C;135;1314048;3;20081201 01:10;13/6A/6672;
D;135;1314048;3;20081201 01:10;P;;;;;;
D;135;1314048;3;20081201 01:10;V;;;;;;
B;135;1316713;4;20081201 01:10;;;11;HARRY AVE;LIDCOMBE;2141;461.6;M;20080920;20081103;495000;A;R;RESIDENCE;;HB;;0;AE331049;
C;135;1316713;4;20081201 01:10;12/16665;
D;135;1316713;4;20081201 01:10;P;;;;;;
D;135;1316713;4;20081201 01:10;P;;;;;;
D;135;1316713;4;20081201 01:10;V;;;;;;
D;135;1316713;4;20081201 01:10;V;;;;;;
B;135;1320044;5;20081201 01:10;;2;20;MARY ST;LIDCOMBE;2141;;;20081007;20081111;249000;;R;RESIDENCE;2;;;0;AE328308;
C;135;1320044;5;20081201 01:10;2/SP9026;
D;135;1320044;5;20081201 01:10;P;;;;;;
D;135;1320044;5;20081201 01:10;V;;;;;;
B;135;1320061;6;20081201 01:10;;5;12;MARY ST;LIDCOMBE;2141;;;20080926;20081110;227000;;R;RESIDENCE;5;;;0;AE330387;
C;135;1320061;6;20081201 01:10;5/SP8440;
D;135;1320061;6;20081201 01:10;P;;;;;;
D;135;1320061;6;20081201 01:10;P;;;;;;
D;135;1320061;6;20081201 01:10;V;;;;;;
B;135;1320061;7;20081201 01:10;;7;12;MARY ST;LIDCOMBE;2141;;;20080929;20081112;235000;;R;RESIDENCE;7;;;0;AE332100;
C;135;1320061;7;20081201 01:10;7/SP8440;
D;135;1320061;7;20081201 01:10;P;;;;;;
