A;253;20080825 01:17;VALNET;
B;253;2680251;1;20080825 01:17;;;;PH CHRISTIE;WALGETT;2832;2023;M;20080613;20080725;3400;R;V;VACANT LAND;;PG;;0;AE120234;
C;253;2680251;1;20080825 01:17;21/752239;
D;253;2680251;1;20080825 01:17;P;;;;;;
D;253;2680251;1;20080825 01:17;V;;;;;;
B;253;2678460;2;20080825 01:17;;;45;PEEL ST;WALGETT;2832;1900;M;20080707;20080718;110000;Z;3;INDUSTRIAL;;AC;;0;AE144157;
C;253;2678460;2;20080825 01:17;3, 4/211126;
D;253;2678460;2;20080825 01:17;P;;;;;;
D;253;2678460;2;20080825 01:17;P;;;;;;
D;253;2678460;2;20080825 01:17;V;;;;;;
B;253;2678463;3;20080825 01:17;;;9;PEEL ST;WALGETT;2832;1834;M;20080704;20080806;95000;Z;R;RESIDENCE;;AC;;0;AE139367;
C;253;2678463;3;20080825 01:17;40, 41/231207;
D;253;2678463;3;20080825 01:17;P;;;;;;
D;253;2678463;3;20080825 01:17;V;;;;;;
B;253;2678652;4;20080825 01:17;;;130;WEE WAA ST;WALGETT;2832;1808;M;20080618;20080630;5000;Z;R;RESIDENCE;;AC;;0;AE65091;
C;253;2678652;4;20080825 01:17;24/523349;
D;253;2678652;4;20080825 01:17;P;;;;;;
D;253;2678652;4;20080825 01:17;V;;;;;;
B;253;2679522;5;20080825 01:17;;;47;GEM ST;LIGHTNING RIDGE;2834;948.4;M;20080505;20080602;105000;Z;R;RESIDENCE;;AG;;0;AE141183;
C;253;2679522;5;20080825 01:17;9/22/758612;
D;253;2679522;5;20080825 01:17;P;;;;;;
D;253;2679522;5;20080825 01:17;P;;;;;;
D;253;2679522;5;20080825 01:17;V;;;;;;
Z;24;5;5;12;
