A;RTSALEDATA;243;20160516 01:18;VALNET;
B;243;2646120;1;20160516 01:18;;;1284;ALMA RD;BOOLIGAL;2711;4079;H;20160215;20160415;3220075;RU1;3;FARM;;RRW;;0;AK405416;
C;243;2646120;1;20160516 01:18;1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 23,;
C;243;2646120;1;20160516 01:18; 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 41, 42, 44, 45, 46, 47, 48, 5;
C;243;2646120;1;20160516 01:18;0, 51, 53, 57/756646;
D;243;2646120;1;20160516 01:18;P;;;;;;
D;243;2646120;1;20160516 01:18;V;;;;;;
B;243;2644747;2;20160516 01:18;;;383;CADELL ST;HAY;2711;906.5;M;20160301;20160422;160000;RU5;R;RESIDENCE;;RAA;;0;AK410443;
C;243;2644747;2;20160516 01:18;71/592847;
D;243;2644747;2;20160516 01:18;P;;;;;;
D;243;2644747;2;20160516 01:18;V;;;;;;
B;243;3928287;3;20160516 01:18;;;500;JERILDERIE RD;HAY SOUTH;2711;1331.54;H;20151209;20160414;215000;;3;FARM;;;;0;AK411451;
C;243;3928287;3;20160516 01:18;37, 40, 42, 48, 74, 91/756774 2/1218600;
D;243;3928287;3;20160516 01:18;P;;;;;;
D;243;3928287;3;20160516 01:18;P;;;;;;
D;243;3928287;3;20160516 01:18;V;;;;;;
B;243;3928287;4;20160516 01:18;;;500;JERILDERIE RD;HAY SOUTH;2711;1331.54;H;20151209;20160414;440000;;3;FARM;;;;0;AK407922;
C;243;3928287;4;20160516 01:18;37, 40, 42, 48, 74, 91/756774 2/1218600;
D;243;3928287;4;20160516 01:18;P;;;;;;
D;243;3928287;4;20160516 01:18;P;;;;;;
D;243;3928287;4;20160516 01:18;V;;;;;;
D;243;3928287;4;20160516 01:18;V;;;;;;
Z;23;4;6;11;
