A;RTSALEDATA;575;20160613 01:17;VALNET;
B;575;2700894;1;20160613 01:17;;;20;GREVILLEA CRES;LAKE ALBERT;2650;753.3;M;20160405;20160512;305000;R1;R;RESIDENCE;;RDT;;0;AK488278;
C;575;2700894;1;20160613 01:17;7/792927;
D;575;2700894;1;20160613 01:17;P;;;;;;
D;575;2700894;1;20160613 01:17;V;;;;;;
D;575;2700894;1;20160613 01:17;V;;;;;;
B;575;2694632;2;20160613 01:17;;;35;BAMAROOK CRES;GLENFIELD PARK;2650;743.6;M;20160510;20160513;250000;R1;R;RESIDENCE;;RCX;;0;AK486021;
C;575;2694632;2;20160613 01:17;5/817753;
D;575;2694632;2;20160613 01:17;P;;;;;;
D;575;2694632;2;20160613 01:17;P;;;;;;
D;575;2694632;2;20160613 01:17;V;;;;;;
D;575;2694632;2;20160613 01:17;V;;;;;;
B;575;2695133;3;20160613 01:17;;;21;BELLEVUE PDE;KOORINGAL;2650;853.6;M;20160427;20160530;405000;R1;R;RESIDENCE;;RKR;;0;AK488231;
C;575;2695133;3;20160613 01:17;59/233959;
D;575;2695133;3;20160613 01:17;P;;;;;;
D;575;2695133;3;20160613 01:17;P;;;;;;
D;575;2695133;3;20160613 01:17;V;;;;;;
B;575;2700753;4;20160613 01:17;;;6;GRAMPIAN PL;TATTON;2650;672;M;20160512;20160601;380000;R1;R;RESIDENCE;;RFP;;0;AK496538;
C;575;2700753;4;20160613 01:17;18/861016;
D;575;2700753;4;20160613 01:17;P;;;;;;
D;575;2700753;4;20160613 01:17;P;;;;;;
D;575;2700753;4;20160613 01:17;V;;;;;;
D;575;2700753;4;20160613 01:17;V;;;;;;
D;575;2700753;4;20160613 01:17;V;;;;;;
B;575;2695206;5;20160613 01:17;;;9 H;BENTLEY PL;WAGGA WAGGA;2650;412.6;M;20160414;20160526;317000;R3;R;RESIDENCE;;CMD;;0;AK487856;
C;575;2695206;5;20160613 01:17;48/881272;
D;575;2695206;5;20160613 01:17;P;;;;;;
D;575;2695206;5;20160613 01:17;P;;;;;;
D;575;2695206;5;20160613 01:17;V;;;;;;
B;575;2697895;6;20160613 01:17;;;29;CUTLER AVE;KOORINGAL;2650;708.2;M;20160423;20160524;237000;R1;R;RESIDENCE;;RKR;;0;AK474562;
C;575;2697895;6;20160613 01:17;46/237753;
D;575;2697895;6;20160613 01:17;P;;;;;;
